MedianPrice,State,pca1,pca2,pca3
212900,FL,-0.5908169273157667,0.21807825201538103,-0.048974069516135484
119000,FL,-0.7799954515836468,-0.058696997746014584,-0.012346740891749853
83700,FL,-0.5954716495698561,-0.27824838840240623,-0.022386601660490217
89100,FL,-0.657314621557989,-0.21392536007735852,-0.05807669362676018
250700,FL,-1.0143181155125307,0.5315417985832467,-0.0943744738072912
151700,FL,-0.9020779951521551,0.3703357482854923,-0.03599004054486009
293000,FL,-0.8865174165071894,0.4440825396286388,-0.10389999292812871
310700,FL,-1.1404836063433041,2.32142625663295,-0.09167538867659454
558100,FL,-1.0009998953990358,0.6681716056445829,-0.08310474903572097
243700,FL,-0.5708513491861896,0.2275264139353,-0.15613955300599133
234600,FL,-0.364652656379311,0.06980511859263784,-0.17480087684267914
116500,FL,-1.0174369999445783,0.04063539164373735,-0.1349140040110191
257800,FL,-0.9323396013469153,1.2082403887912865,-0.1962592628281183
221600,FL,-0.915727144458136,0.38326498016969607,-0.1379012672263022
173900,FL,-0.9836338212681488,0.5337224947475716,-0.2078360179224128
219800,FL,-1.0411643468068255,1.0907971128245635,-0.28234617992923927
162400,FL,-0.9706025884235466,0.6859633963223416,-0.17771587947431555
103400,FL,-0.7638730813449962,-0.04512714741273267,-0.2217267022358656
269300,FL,-0.9926752280487768,0.6821821970140779,-0.3203745373607829
263700,FL,-0.8853855538346862,0.5874288930652471,-0.3512357030921044
267100,FL,-0.9041268294792639,0.23506324952965368,-0.37701163344192495
107100,FL,-0.6672317147471035,-0.12780393526626027,-0.3483408051973466
81900,FL,-0.7001159533824114,-0.17520269563053592,-0.3329309606459779
112600,FL,-0.6675363879146297,-0.12781171646577452,-0.41300600943315113
194900,FL,-0.8681097571471745,0.5931576865888899,-0.3966532318880813
171200,FL,-0.5753405261107383,-0.051975577685722946,-0.4275165763117137
245400,FL,-0.38624592545979886,-0.003514747587070416,-0.42962684801081347
120800,FL,-0.5616127778312963,-0.31466429664603474,-0.4293444252347076
216600,NJ,0.27473499976506394,0.36409564176887466,0.43338580653458186
477400,NJ,0.6182752093817502,1.2036913617583538,0.32624682673802313
259600,NJ,0.3926186241773846,0.6987701033229649,0.33487818914699935
200400,NJ,0.2963912024885534,0.5590905657131919,0.30851580609604023
166400,NJ,0.2610840892275951,0.1391528542591436,0.2414728879378977
395900,NJ,0.5573731953000297,0.7788168695809201,0.11343722542823373
224300,NJ,0.36231653853720497,0.4650096489508014,0.04655751891787643
400800,NJ,0.4840785503581681,0.7395921618271541,-0.05599274383596374
418700,NJ,0.8910487034686593,0.596493477566781,-0.0488892181163877
290100,NJ,0.5700610863731115,0.5139774196202624,-0.1639690426467049
351400,NJ,0.43001934290976057,0.9159255714271878,-0.17239090416734837
435300,NJ,0.49838215561373894,1.0177255465287576,-0.1967519165548121
462100,NJ,0.8969127168927978,0.8942607163959845,-0.18725924206078406
286700,NJ,0.3536086995578981,0.7722769496019156,-0.19028758508467605
352000,NJ,0.7218954915471437,0.4228896875636919,-0.2281365329431036
185700,NJ,0.30802407379151575,0.1266727170734543,-0.306251657550362
436700,NJ,0.6593599525514224,0.7509727791201607,-0.38997786218976077
271500,NJ,0.9606243334129984,0.3112268123174404,-0.3595532351301017
378700,NJ,0.43043054941747033,0.6742773286532168,-0.4712584861962471
265700,NJ,0.8267604508000956,0.19812707746170252,-0.44508399170381746
230300,NY,1.059487433921286,0.3467940502475889,0.5302312874388516
78400,NY,1.3885315948249077,-0.21159115674173767,0.6404121298937642
120200,NY,1.352047323322418,-0.0199742049060056,0.5124185478621182
90200,NY,1.4542765824228439,-0.2219216009456721,0.5074301411573235
131700,NY,1.3250249804983336,-0.10058441746898215,0.44134351760272317
92900,NY,1.3578716272589875,-0.11995634408304899,0.45949739237234233
108900,NY,1.2673132151862805,-0.1351235160406907,0.41013565166811844
102300,NY,1.4148537369556533,-0.16564565485630775,0.45546906256547937
139600,NY,1.5956027779939577,-0.06821655224316028,0.43969838111070614
236500,NY,1.0190941962178703,0.11701159250116132,0.3163210597831963
126700,NY,1.455922546729035,-0.1844482108943669,0.38484824625194686
144000,NY,1.4327357965188938,-0.13526968660658134,0.3876478652946073
290700,NY,0.9738382945693622,0.42788554849161575,0.21732326907061528
160700,NY,1.2816344842786036,0.7505724441658228,0.27327023048762805
160400,NY,1.4765096088020646,-0.014540141072275763,0.34677962874024787
110600,NY,1.8557554203816011,-0.16912582529542033,0.36413124868523555
120100,NY,1.2436716012550242,-0.14352155635218286,0.2167486956922595
125200,NY,1.295630520586583,-0.15255059848464073,0.2240847881179522
185600,NY,1.1589837053388679,-0.06186617708290713,0.16303638388049682
170500,NY,1.5054535711460593,-0.08513001787541376,0.24814891478549997
106600,NY,1.7901491489423775,-0.17801370294857574,0.20998875234024492
150100,NY,1.442764228010599,-0.0047982352113813955,0.15865941185045673
122800,NY,1.7282549286325568,-0.2293662814248313,0.1430596462126819
134000,NY,1.2623039296245389,-0.11787671993319732,0.04541114675044766
140000,NY,1.4004978867579971,-0.09114520770753613,0.027482210009419288
152000,NY,1.2698542240311386,0.6193009001329164,-0.021987059068474674
110700,NY,1.2837953470502625,-0.19160173512951414,-0.03507406341364656
524400,NY,0.5328411883486812,1.6014193983306544,-0.25605245829455753
131600,NY,1.240312110511739,0.07632715809223578,-0.04675262746404201
133100,NY,1.6534800756945491,-0.012419682843106288,-0.013584181012140076
148100,NY,1.3470728573950872,0.29475266650532955,-0.07666741857146976
163100,NY,1.2706042510163225,0.006756620046584116,-0.0861322934472366
278400,NY,0.9327820031041745,0.40926018055363345,-0.15059719069086508
101400,NY,1.3240450822994354,-0.2001397339127815,-0.07205867183342685
109500,NY,1.639886896636823,-0.12024481830196804,-0.031981178118759314
150700,NY,1.4781252536033522,-0.1153013819515393,-0.052727970551545884
366400,NY,0.8703795406585308,0.38613560217202075,-0.28721805664111416
197100,NY,1.1418772660391685,0.16551776708359545,-0.19776962173566984
452500,NY,0.7417585388848107,0.5194240137552094,-0.3277935615516755
266000,NY,1.2396069621270922,0.36202711903144036,-0.24757852037357
172500,NY,1.0624291584707537,0.07673775790102354,-0.26265390618237566
142600,NY,1.2717055010896134,-0.13169411830213035,-0.20352246144409347
127000,NY,1.2622186627136536,-0.23969335674428346,-0.20805393631956332
107500,NY,1.2299637224114155,-0.2022375428854733,-0.2259535558657361
104200,NY,1.2876671283451686,-0.06289025692370949,-0.190694021722733
413900,NY,0.5606293820164235,1.719165836436644,-0.3968288370983223
175900,NY,1.153902463006213,-0.0474577406862315,-0.2532370308721548
119800,NY,1.2375072691735363,-0.12922323317302406,-0.2972154800096957
218700,NY,1.3984168525564096,-0.04489202535142073,-0.2813449297103197
239400,NY,1.0228329217548413,0.17942387566656173,-0.3334117774839263
208600,NY,1.358789277618985,0.051844585518889576,-0.3359168819310124
151500,NY,1.2659067760714995,-0.07169918751690214,-0.3301224425145044
130000,NY,1.3439093727798632,-0.055712914273479866,-0.33737237566271716
544100,NY,0.7024171995816103,1.2503682328015824,-0.5261776028944599
118800,NY,1.434714599357222,-0.22619063005197731,-0.3520100363579692
142300,NY,1.2700652789450606,-0.22349025861805993,-0.39028413079023844
160900,NC,0.025591635515606996,0.04655277195733145,0.48207054530112464
138900,NC,-0.030398732261127697,-0.15377608334294862,0.4639602571280792
150500,NC,0.22340756841309845,-0.2777975555018359,0.4966066801169095
104100,NC,-0.240026658506717,-0.17618024213136937,0.470576964841362
158200,NC,0.3197623472866023,-0.24740107076880577,0.49212138222745727
151800,NC,0.3736745530266033,-0.32877921248978154,0.47793702247926484
138000,NC,-0.08401419978925699,-0.011836262926737872,0.45166726129838963
78500,NC,-0.09083736320018725,-0.14365498937092772,0.4497897980691395
98700,NC,-0.21953233831954108,-0.11649534532319061,0.4329504133450422
220400,NC,-0.26776749377655373,0.20000504198644548,0.3896466706870799
250600,NC,0.09299952122992819,0.1411202278025489,0.3682540921274381
120600,NC,-0.02647324658671864,-0.17628411646027378,0.3664279007663221
219100,NC,-0.09551426835475794,0.18061398305841508,0.32751077619198
125200,NC,-0.017907297714571203,-0.175523716343991,0.3532966454115997
221000,NC,-0.016893864256932078,0.046546205967593,0.33553685706842235
226700,NC,-0.16862124482325225,0.22783931801534596,0.3416346204178556
113600,NC,-0.1051783855297945,-0.13119766330419927,0.33737583678209365
156200,NC,-0.01668481094991958,-0.020025074579185984,0.31810508297689816
310000,NC,-0.01770659598523042,0.22641597824305726,0.3008173649464329
163900,NC,0.15673704189840357,-0.39922228009704186,0.3168060713497656
139500,NC,-0.028224838035207866,-0.11600095154679921,0.30295148629634266
197600,NC,0.24009584077092608,-0.38068782052807715,0.2860822102670415
130000,NC,-0.04318772662593529,-0.167552266584335,0.27826526271348173
94800,NC,-0.23317719324458513,-0.09434187142906175,0.2984824640396857
161200,NC,-0.10073702935958484,0.0720816291205761,0.2725016181434144
139700,NC,-0.2404791194394692,0.20611176573386059,0.24132773853161912
263400,NC,0.03374652601474357,0.18604602605791717,0.21106497000301777
297200,NC,-0.0592239149763665,0.2732996833071343,0.23086454592130234
149500,NC,-0.022076697883331876,0.006619021588885519,0.22169277595741016
177100,NC,0.0340362345541805,-0.0417255616640253,0.19350069084399968
89500,NC,-0.18090175200810818,-0.08202946486628988,0.2202174523786971
241800,NC,0.027518549897209255,0.31633002706809327,0.1558439024970194
88500,NC,-0.1412257430483762,-0.09917905928852114,0.1942329778087848
163800,NC,-0.015359964377262588,0.228671044275933,0.10644869486473008
161500,NC,-0.055093015598969404,0.02237117983336187,0.13415631046888027
156800,NC,-0.14376168886095134,0.03470920860232699,0.10471726291339929
142400,NC,-0.01428068584822525,-0.09072117790517903,0.12646648489680132
119000,NC,0.23066134614534325,-0.47025766759282883,0.10229326676142701
168900,NC,0.05560055589273715,-0.025945210619449304,0.0827440586576719
87500,NC,-0.1762436947049935,-0.13561603822061205,0.08480922384491563
172900,NC,0.006520534420191867,0.407170083964273,0.057583763609314796
85800,NC,-0.11097715505662908,-0.11265511832114548,0.0941312442952038
160700,NC,-0.16601106728476214,0.050219603897195285,0.04267002907154746
185600,NC,0.31689572687709916,-0.2217479277264197,0.058601805794401884
232000,NC,0.020619912324594758,-0.04678378053867493,0.00017127288780517737
89800,NC,-0.04973026625296318,-0.14639473233930245,0.034507868121789846
146200,NC,-0.20653140637024026,-0.0638594221766483,3.4134774526638215e-05
122300,NC,-0.09413854377387272,-0.11280521905174738,0.03571475043700614
200800,NC,0.029611227695118928,0.10151888813214084,-0.03046146136310793
206900,NC,0.25323048072180004,-0.2789041636289972,0.015752594606866118
180200,NC,-0.13469615807512217,0.2092691790296605,-0.023160122126126857
92200,NC,-0.16991288880154506,-0.15396009053359183,-0.011460402420337818
145600,NC,-0.028197228076827327,-0.10321797891742243,-0.05904865618358104
94000,NC,-0.17766165780159154,-0.1042468251431965,-0.04110569686261469
187000,NC,-0.03664554949153805,-0.04527908725596181,-0.08324124702309788
171700,NC,0.24482409446201678,-0.34530844277203576,-0.0721360575326721
200700,NC,0.2855217231235472,-0.25821607133397484,-0.06204420131745336
86400,NC,-0.07470395117122068,-0.15177078898465043,-0.07197854542752843
129400,NC,0.0655464698028907,-0.251492221505786,-0.10183785557429906
253500,NC,-0.12543021495193662,0.984080133743059,-0.15220291593189444
164200,NC,0.3441469127441921,-0.31165243407657756,-0.10676422523235526
120500,NC,-0.017882881604185056,-0.20710707505636036,-0.12095550571165901
229400,NC,0.0038845229969606313,0.116601856642043,-0.15277341708646114
133900,NC,-0.08973974943084283,0.016993060998972107,-0.13870137587819156
83600,NC,-0.09006894662488163,-0.12780767600790377,-0.13922859114452354
162400,NC,-0.18434092668214297,0.11609179938421772,-0.15466186809597457
331800,NC,0.11856007512618086,0.27791170823948375,-0.22411752262682397
161600,NC,-0.12164962272475928,-0.06726368645384488,-0.20374260384700024
166600,NC,-0.02893510293024962,0.004639198713885529,-0.2178414011567503
198100,NC,-0.11443276396648444,0.0660608629454253,-0.2024737808164836
173200,NC,-0.011713236855362567,-0.052267171233424545,-0.2260758861434698
134100,NC,0.09569319856363148,-0.06339829102273006,-0.2347516162475117
146700,NC,-0.11100446775110036,0.10437885224009995,-0.2173231266085205
222700,NC,-0.020159239151578485,-0.17793971469263853,-0.27943143455587155
128800,NC,-0.08517557777019438,-0.03359779747128545,-0.23381105642272498
88200,NC,-0.20197892063738454,-0.19504446068557638,-0.2608697255591799
75600,NC,-0.27034963095003417,-0.10033371364573368,-0.23821674593717568
114900,NC,0.008421455597456358,-0.11184209135780894,-0.275866595816601
146600,NC,-0.10279159755362209,-0.039313190185995536,-0.2812835615474453
125100,NC,-0.034509802654389396,-0.22428091526500463,-0.28814195317145713
97500,NC,-0.17427340798283222,-0.07092266191288617,-0.2596055553371369
87600,NC,-0.2861313084839175,-0.20273008349928656,-0.3125894725072076
150400,NC,-0.09136331827305472,-0.09675682569516425,-0.3441545110622111
145000,NC,0.034341688087349345,-0.1377383001154915,-0.3605567663380863
129700,NC,0.03848845267873383,-0.15040275501641048,-0.360297834120318
149300,NC,0.2034757337363221,-0.34251718553385296,-0.3389919420374613
231300,NC,0.010943514205993795,-0.20708726930483476,-0.4223252578383114
110900,NC,-0.010127683375119833,-0.18535542981567957,-0.3867921627303403
254100,NC,-0.023616212820662005,0.2882938572933894,-0.4438474474595286
103700,NC,0.029811381608104856,-0.17251687868789203,-0.4228366211895569
301600,NC,0.059709717125185996,1.1206752805171203,-0.4726618304958923
89500,NC,0.044321668841047934,-0.19611088397678855,-0.43087113276798994
86400,NC,-0.08616179071364154,-0.2137351707223073,-0.4194752109201942
246000,NC,0.2638048597063053,-0.16342837288725512,-0.4343858830882746
125900,NC,-0.1410915753370778,0.012472560818708223,-0.43970783644732997
129200,NC,0.09976123163130297,-0.18736669709154247,-0.44319584228572767
127100,NC,-0.108196557455402,-0.052134229333653394,-0.46891727252126836
138500,NC,0.007186537262211847,-0.17592333935895071,-0.49765176178696835
166900,NC,0.28240488178137657,-0.33542115446049114,-0.46894165532751225
100700,SC,-0.22943695452855176,-0.24394838058273316,0.49697700471490064
153700,SC,-0.3051959955325889,0.1242107462985441,0.5018351387778355
47100,SC,-0.38816280840913997,-0.30254159931990515,0.4787790035143353
153600,SC,-0.07026576289276598,-0.022058316822831846,0.4556274707689545
78900,SC,-0.34502331282844273,-0.20469319782775722,0.4275541909641755
87600,SC,-0.35602796085343075,-0.17968733490955452,0.43458650084559775
309600,SC,-0.44185119054097144,0.37497181421178033,0.40288762283840235
197300,SC,-0.3489835829641691,0.24114377721951857,0.4365046478806294
104500,SC,-0.2785266259535656,-0.11712683010553157,0.3354349946310726
334600,SC,-0.37481852643445684,0.6105867283634206,0.32319992047222784
98300,SC,-0.08593712050326092,-0.22341888802241258,0.304197040611984
94200,SC,-0.2345672480024682,-0.20325018425061187,0.3030911372477908
85600,SC,-0.262183312060867,-0.13221140332315312,0.3117639899607423
105200,SC,-0.2550361716755506,-0.14534627198272781,0.3005335497890667
93500,SC,-0.3296722899946486,-0.15477303263334408,0.31266015443800566
102800,SC,-0.27415154136037106,-0.13879233139901756,0.2319062143704409
84500,SC,-0.30315954173395376,-0.1898196453124468,0.21197490896395432
213000,SC,-0.25554938371963476,0.12814730220466078,0.18744506270368372
132600,SC,-0.2282043076791344,-0.13092389533854323,0.16544836749188008
106900,SC,-0.2232403115317846,-0.1632409446692063,0.15348249180089985
135000,SC,-0.2622554253861987,0.032024841701882495,0.14519822930871198
197700,SC,-0.3286460181250909,0.05787340734721559,0.13039107453477994
197400,SC,-0.019514919633456224,0.3272083230989943,0.05103523317259245
128000,SC,-0.21144526975179861,-0.18454269040136909,0.07599305467326281
76000,SC,-0.3653953066667982,-0.24287475605167014,0.06852652096553977
187800,SC,-0.2243912628532258,0.2886075901341527,0.02678676287990962
159000,SC,-0.482207903968641,-0.08836333285999846,0.010237941932720962
135500,SC,-0.25293699747884085,-0.03138736943691943,-0.03434156399333588
217100,SC,-0.15156919588240755,0.0722361341951663,-0.0606331466581335
108100,SC,-0.16251542471190353,-0.21181952789072556,-0.027808267915339364
79000,SC,-0.2805037109023881,-0.25462924744927234,-0.0500928820063204
163200,SC,-0.20848552079656565,0.22761043291504526,-0.07514570899480057
81800,SC,-0.269863781615849,-0.22954619082528321,-0.07347339107855466
71500,SC,-0.2978884399201299,-0.26287613379896746,-0.08349728163284391
114700,SC,-0.1870654000682615,-0.24284586339426067,-0.11471464605027527
118500,SC,-0.20307642873916587,-0.1708623353335073,-0.14495653374046505
164000,SC,-0.05904563739361235,-0.17799143696307007,-0.18735128248429
91700,SC,-0.3116778800303776,-0.10578533620843629,-0.15690654743472446
159200,SC,-0.03710305247171402,-0.1036361416995751,-0.24317744720963325
167500,SC,-0.2945039311255158,0.31695537853495737,-0.28087260313995277
110100,SC,-0.1889515014956621,-0.26804809342848246,-0.28289855511496576
153000,SC,-0.03552718305138912,0.09115691847886237,-0.3337291013932118
119800,SC,-0.23776563695424616,-0.07943927815529422,-0.35258755451585194
80300,SC,-0.17280578304891245,-0.27493204965588725,-0.41132821449735796
73900,SC,-0.2536454941157472,-0.2029092397638589,-0.4346347826583764
173700,VA,0.0980481350658824,0.06945994438716561,0.5065331883059865
376000,VA,0.30339352812388337,0.35021302575690466,0.4629232119136935
121100,VA,0.3457011479911359,-0.21444809677013993,0.5054184021391239
215600,VA,0.12963438249808548,0.03629902724025001,0.45301965306372877
159900,VA,0.1956713919569254,-0.07739374545688503,0.46798122649979385
160600,VA,0.15775702436060182,-0.0876636714597566,0.4541058960159303
731700,VA,0.3192543964066146,0.9800014776942598,0.3465309373378821
219600,VA,0.2781774530461322,0.09215740727130813,0.4729355579258914
168400,VA,0.5643204161673531,-0.163108882317307,0.47400190268032705
211600,VA,0.23913572698725022,0.06874525734047575,0.42351586158210436
125600,VA,0.37791007118185366,-0.27107962875885444,0.44687063559905876
230500,VA,0.28426778585462165,0.051762828956228364,0.38905624612027745
113600,VA,0.04096114486600707,-0.11160002223129575,0.39542980996535365
69500,VA,0.3971846666101195,-0.3940573074514028,0.43961961379139164
135600,VA,0.13898734472521793,-0.1376206145274287,0.3875691096599485
159400,VA,0.1775788429859901,-0.07506329489894761,0.355188770762582
218000,VA,0.2237414504963772,0.08736400403524348,0.33547449042439026
112500,VA,0.18982558491740936,-0.20518137744129872,0.3659269763329245
121000,VA,0.05660274816507143,-0.1603916466414334,0.33095635841964516
252600,VA,0.17689607036243551,0.48097557486933246,0.2539678822140018
366100,VA,0.47974009699801357,0.23469173268708843,0.2543826361590342
147900,VA,0.18841436267185663,-0.09831524380044593,0.24927843752650686
310700,VA,0.3079817362259673,0.18219106435081522,0.2178897273923164
159600,VA,0.16698274023056295,-0.12178704498693804,0.23532465744262446
81300,VA,0.36157184063500225,-0.42259325806508363,0.26006858174131253
185200,VA,0.1275333979048045,0.061431316047393054,0.19919172810839836
196500,VA,0.15341823451233275,-0.08405331689294844,0.15472179807034148
576700,VA,0.4141222008206077,1.489063817361345,0.050090300161459655
576700,VA,0.4151928695388012,1.4884066087543888,0.05010641945292464
420600,VA,0.4186024707537802,0.45164279898280085,0.10666680565530376
170000,VA,0.3604137737723861,-0.20295593482605745,0.16506770052114084
234500,VA,0.24827658613417578,0.11117743537459909,0.10310680470562637
174600,VA,0.03470350294999243,0.0063096310020951535,0.1311095862385691
174600,VA,0.01884941295312875,0.016041347474559695,0.13087089737689908
265700,VA,0.4448632155029546,0.1780086900881314,0.1200946724194994
127800,VA,0.3813108382429166,-0.20333847925614068,0.14704675855900465
230300,VA,0.17967428224553667,0.10518776857227456,0.06487934047326517
379200,VA,0.2748496220847709,0.3497283967409764,0.02807333973126525
109800,VA,0.2590225020264055,-0.2673839228521746,0.11371559014097371
239100,VA,0.3160500180687116,0.006624688956907867,0.07195765616535228
120900,VA,0.03842404227268777,-0.1214167662810289,0.0731489711155078
118500,VA,-0.03726453051515915,-0.1102805538111207,0.09074507804441717
288800,VA,0.26373318241507576,0.3210153298145104,0.008855549247074367
253900,VA,0.20251071167155013,0.4126265972893114,-0.012127117665025599
97400,VA,-0.006848752377854214,-0.20019784924041242,0.020859317086152136
161000,VA,1.078423871552611,-0.35477500707907933,0.11520246540867757
236500,VA,0.2428284500247398,0.10105544798445933,-0.0657164474492782
85500,VA,0.2690468892902165,-0.43678209470127943,-0.0012824694828855114
534600,VA,0.558187903991095,0.9291939483408509,-0.15012165407799316
234700,VA,0.24892390212464086,0.0507336034437905,-0.08259571530790481
123900,VA,0.09982956197020604,-0.18709899982720515,-0.07219261795931317
264100,VA,0.2781232013685017,0.006929782831616993,-0.09840226341446788
265600,VA,0.2166360421214471,0.13299674131879785,-0.14697535925881683
148800,VA,0.0933367040867702,-0.08808115021520675,-0.09902446010676644
265500,VA,0.21468215263652196,0.020838793665663664,-0.1349858586419481
230000,VA,0.3835960065137127,0.0012868062537730461,-0.10541595476118339
233400,VA,0.26382686336750455,-0.012598013548498068,-0.1565324445659293
194000,VA,0.11633193258224789,0.09181313206109716,-0.17495210308584014
270900,VA,0.2297653005268544,0.06151542858294202,-0.19634111239371868
151000,VA,0.12215888809445026,-0.12305607447816956,-0.16184303076950843
261000,VA,0.254055720747299,0.059293125593135626,-0.207666805218761
167900,VA,0.3197709032512435,-0.1403473712260663,-0.18820061213046527
123700,VA,0.09806882603507726,-0.17250216419480321,-0.21124058852187722
125200,VA,0.14400876962030282,-0.09345101833660986,-0.21207212689771
291300,VA,0.2481466124786761,0.21247925802905032,-0.29570481168429114
156600,VA,0.38658369339743576,-0.17834586431465627,-0.22145991860275227
392600,VA,0.4540523576310953,0.20316469949298732,-0.28277965336908434
193700,VA,0.17473405700927533,-0.09927547734594307,-0.27705741605907963
193700,VA,0.162848289207684,-0.09197963618914894,-0.27723636044423194
207300,VA,0.2574006518762523,0.0708426235069661,-0.2913882050477582
207300,VA,0.24369749623881348,0.07925403188600197,-0.2915945108414705
206300,VA,0.28747236498283674,-0.10791876396657182,-0.26115013267470255
217600,VA,0.35548610632158595,0.07145624393415212,-0.250745802078729
89200,VA,0.3907290110222369,-0.365854719387667,-0.2295678924404425
106900,VA,0.23360466477910527,-0.35085875109147424,-0.2807256236485139
214900,VA,0.4289007813589802,-0.012605987598255557,-0.30403335033154383
99500,VA,0.4837735041684393,-0.34003542035381784,-0.26327291302169037
176600,VA,0.0949492054889512,0.0013841815691121185,-0.33134911457650223
289200,VA,0.32051998634837414,0.26352113809523237,-0.3703739156425991
356000,VA,0.3727220104363871,0.4398437669991213,-0.4014823147646587
201000,VA,0.15562064854827518,-0.037133231921099435,-0.36558216681646905
123200,VA,0.1239049639229172,-0.09724637268457971,-0.34761360454398393
102600,VA,0.46126042984744486,-0.3132423853119929,-0.3208648764597154
251600,VA,0.4116268742021487,0.02007917082551076,-0.44599765635897126
159000,VA,0.4484372353640048,-0.21767078071196927,-0.3978003684223407
201000,VA,0.23021106954991818,-0.013001201553094435,-0.4708398572529035
87300,VA,0.46433571730495676,-0.41258554457304775,-0.4174362028842233
130000,VA,0.2553511299519496,-0.15148841215874975,-0.46745480988652166
338200,VA,0.25968092645485213,0.29888449050855137,-0.5526943541555083
87100,GA,-0.45731277813862004,-0.17569187425018717,0.474169449477561
63400,GA,-0.5942180768833619,-0.22429712674156274,0.47161355473458066
82300,GA,-0.45062962194881184,-0.22675533570689158,0.45357601582274637
108100,GA,-0.4984629687792588,-0.24737142363384776,0.4290877597716821
128800,GA,-0.30632788909604997,-0.1797176824360486,0.4245179547223278
164500,GA,-0.06822643255890752,-0.27326689930948295,0.41138679320293225
169900,GA,-0.017167759238641923,-0.15716203671309772,0.39639722924797305
178500,GA,-0.10592163274521646,-0.13799436833776427,0.4205187539267693
95200,GA,-0.5933507957809256,-0.17173981598059054,0.4176226049872694
125300,GA,-0.3449917140585524,-0.10915591560820835,0.3863326671332747
101900,GA,-0.38508386710541903,-0.23528793114827068,0.38204138090785433
92800,GA,-0.5728339209053868,-0.19080331262536238,0.40946925854237903
94200,GA,-0.6335937345499029,-0.16323257319833534,0.3940145152145293
227400,GA,-0.31967752587625237,0.11398189051174525,0.35656737676698075
147100,GA,-0.49507863921794465,-0.0031476101567023654,0.3855863616606654
89900,GA,-0.325365214545723,-0.13431811305581853,0.38165136334097965
156700,GA,-0.2325458685829834,-0.2419106973578743,0.3402178819984848
48700,GA,-0.4489229330245833,-0.3397133746553493,0.35013205080681853
171400,GA,-0.6071534995264436,0.08388652607474509,0.36802129856160465
89800,GA,-0.4240201264840625,-0.24231693347911337,0.3443185517137609
147400,GA,-0.11832923217318525,-0.15253036133705902,0.34582119678981355
151300,GA,0.05876533098762131,-0.2523555177161745,0.3143365488054227
87200,GA,-0.599170526131475,-0.16388331850182836,0.3651383009521003
209200,GA,-0.45848839224363547,0.27384491791191845,0.31501415497325796
82000,GA,-0.3705953184127922,-0.30373340270965443,0.3088790818143491
77200,GA,-0.013602462698379388,-0.4745352732217091,0.32748536685633134
271300,GA,0.11711115264372828,0.15378400667186648,0.2580985007871163
186800,GA,-0.2273800507521997,-0.15212974011647018,0.2723885218078253
70500,GA,-0.4133518411756207,-0.38323934391325226,0.2728830426592197
122100,GA,-0.24050619611327814,-0.10258945331421124,0.2662289269206966
71800,GA,-0.5805406669782868,-0.2064286312062722,0.32180012674902503
273900,GA,-0.100076580606304,0.6318897203568907,0.21338817437860302
106400,GA,-0.4467209637685611,-0.16018372063979303,0.29211627478622587
