MedianRooms,MedianAge,Households,MedianHouseholdIncome,MedianFamilyIncome,PerCapitaIncome,MedianNonfamilyIncome,LandAreakm2,Latitude,Areakm2,WaterAreakm2,CloudCover,HoursofSun,Precipitation,WindSpeed,Desempleo,Ti,pca1,pca2,MedianPrice,State
5.6,47.0,2225,42036,54112,24074,21012,544.881,33.792151,666.398,121.517,41,198,5.6,7,4.6,72.93050587634133,-0.2502251971268475,-0.276631706456438,132300,GA
5.7,31.6,4182,52099,58555,22553,26429,1036.755,31.749563,1045.872,9.116,41,190,3.6,6,3.8,64.10350426902728,-0.3857642272482462,-0.1421321430885605,129800,GA
5.5,30.6,26870,46113,61235,24580,24211,1284.806,30.83368,1322.384,37.579,39,204,3.6,7,5.2,54.33071568006989,-0.6143959797175255,-0.0218979628598832,145900,GA
5.7,36.3,7780,52872,67216,29361,23824,732.793,34.568149,736.066,3.273,47,179,7.0,6,3.4,70.7796739199391,0.0879915435767439,-0.2687832400636749,199100,GA
5.8,40.0,2916,31910,46380,20198,14877,1037.654,32.366216,1051.513,13.859,42,191,5.1,8,8.3,59.36704256093125,-0.418244185661865,-0.3026172612997397,68600,GA
5.7,40.5,8078,51142,63665,24772,30232,731.182,34.128486,739.669,8.487,42,194,6.3,6,4.0,74.39618463634815,-0.0657008967623102,-0.2767194622444159,143200,GA
5.5,44.8,2525,52450,57941,23617,21500,947.944,32.359538,951.77,3.825,44,184,6.0,8,4.5,78.33991149384045,-0.2976407656607697,-0.2783965549489652,109400,GA
5.9,38.2,5773,47327,51244,23355,27094,666.82,33.482464,689.941,23.121,43,190,5.5,7,6.2,68.1826795527762,-0.2381595652219056,-0.2552214884308887,115100,GA
5.6,51.0,4323,56262,73152,28352,22617,1098.929,31.482978,1486.377,387.448,39,197,3.3,7,4.9,82.95510781194768,-0.50469307899804,-0.0255846270011232,152700,GA
5.4,42.2,5618,40769,53692,22905,17484,1298.162,33.03022,1308.996,10.834,47,175,5.5,7,7.0,67.1273777991813,-0.2180205721455057,-0.3189592244089783,112500,GA
5.4,42.8,1592,49771,59435,24492,17771,731.467,31.162908,734.683,3.216,39,197,4.8,8,3.3,64.44404397188683,-0.463046068715175,-0.2298635409262699,99400,GA
5.7,39.1,5273,39404,42044,19377,29236,1326.293,31.22894,1330.797,4.504,39,201,4.4,8,6.5,60.99348122694425,-0.4900797472430847,-0.256568548578601,94200,GA
6.7,42.9,6865,60491,81966,34630,27352,1024.751,33.017435,1030.326,5.575,45,185,5.7,7,4.2,82.92562485755526,-0.1509860119896164,-0.1040292078493912,175000,GA
5.8,40.0,2216,45230,55663,23744,23009,620.363,32.172108,633.752,13.389,40,193,4.6,8,4.7,73.31154684095861,-0.3603618056174236,-0.2185429242881133,92200,GA
6.4,44.1,5390,68669,81467,34205,37761,899.631,33.593732,918.463,18.832,43,189,6.2,7,4.3,73.69774919614149,-0.1188117339901991,-0.0917536965111055,230400,GA
5.4,38.8,10939,51133,57577,23208,26102,892.164,34.797097,897.852,5.688,47,176,6.3,6,5.4,68.701150878968,0.015161695893432,-0.3484690209006909,122100,GA
5.6,34.4,44873,47418,63709,26709,29351,560.435,32.510197,572.404,11.969,44,179,6.1,7,6.5,49.30262920465763,-0.2988795290191084,-0.1132243417513287,142900,GA
6.3,36.5,27747,59178,63856,25394,35625,704.895,33.544046,723.119,18.225,44,184,5.4,7,5.7,71.09925155771855,-0.1838075563988964,-0.1342321980084215,159200,GA
7.1,40.1,11270,95064,111409,49099,44086,477.308,33.834125,482.701,5.393,43,191,6.2,7,2.7,84.27196921103271,-0.0306891127316831,0.1522182913408574,304400,GA
5.9,42.7,3762,52816,66583,25884,23194,1137.035,33.866806,1144.874,7.839,44,189,6.2,7,3.7,78.35390394419105,-0.1499015444546625,-0.2334973017906959,133200,GA
6.5,36.3,43048,74154,78601,29766,46854,808.643,33.920903,814.141,5.498,47,174,5.5,7,3.8,76.53394096373766,-0.0688232187409856,-0.0392971074789651,184000,GA
5.5,38.0,6639,50267,61557,25929,24036,389.191,32.571324,391.867,2.676,42,188,5.1,8,6.0,66.87967581047381,-0.3365333832458586,-0.1955338529163866,140100,GA
6.0,46.1,8791,68365,78995,32501,29898,601.026,34.456621,602.722,1.696,49,172,7.2,6,3.6,76.84413287861564,0.1863644212325678,-0.2461892011417991,196400,GA
6.1,39.0,4927,48969,55466,23832,25447,819.715,31.353988,888.961,69.246,41,199,3.5,6,4.0,75.26617954070981,-0.5256272447381947,-0.1555642294339964,101700,GA
6.2,40.6,4494,68138,84028,29024,33663,559.659,33.090769,568.256,8.597,45,179,6.0,7,3.7,86.27879052505185,-0.1367653061171768,-0.1644844574322269,181700,GA
5.6,37.3,10716,46846,57827,24258,27693,803.755,33.995961,808.441,4.686,48,168,6.1,7,4.8,65.61794012033008,-0.1000062695263474,-0.3296909891126517,121900,GA
5.4,41.0,2448,42213,63529,20693,26074,644.987,32.238794,650.622,5.635,41,193,4.7,8,4.7,64.25080586461475,-0.3785302311229975,-0.2357678223965976,109500,GA
5.9,47.8,6261,52910,63054,34294,33623,892.611,33.321061,934.174,41.563,42,190,5.9,7,5.3,73.20375829034636,-0.1960677205786899,-0.1820917347151976,165800,GA
5.3,56.9,566,34394,52786,22827,28014,391.703,31.861487,415.861,24.158,42,184,6.0,7,5.4,71.35371179039302,-0.3569805600543774,-0.4111868499073446,70200,GA
5.8,49.8,4442,44871,56649,30875,25440,958.277,34.883026,976.122,17.845,45,190,7.5,5,4.0,75.1752728159483,0.12052196675069,-0.351612001269773,185500,GA
5.0,39.9,1690,29400,35154,15931,17099,1109.127,31.762651,1115.957,6.83,41,188,5.6,8,6.2,47.11051534107835,-0.4191132173916479,-0.4170765818919054,76100,GA
5.6,34.4,42892,43882,53033,23842,30851,840.0,33.361487,851.047,11.047,41,195,4.8,7,6.4,51.63029057516714,-0.3589248303947303,-0.0465737182314391,115300,GA
6.3,38.5,22677,62505,70557,29098,39917,336.162,33.652081,342.132,5.97,45,184,6.0,7,6.1,67.39792604537615,-0.1503387635322515,-0.141721901487369,170100,GA
5.7,39.1,1481,49105,56964,21857,15902,432.284,32.263441,434.66,2.376,42,188,5.4,8,3.8,78.90699904122724,-0.3253041666869447,-0.2790780849036404,134800,GA
5.7,41.9,3187,39852,58042,23912,21605,1670.804,32.744751,1698.693,27.889,40,195,4.7,7,6.9,69.63192446706499,-0.3432978552934875,-0.1932929740579614,85700,GA
5.2,45.1,2166,35286,44023,28132,24931,609.233,30.933894,664.477,55.244,40,194,4.7,7,4.7,66.2102146558105,-0.4880545432903126,-0.3095399144124015,92100,GA
5.6,39.0,17683,48970,58486,30491,28650,508.852,33.262389,516.937,8.085,45,182,6.0,7,6.3,63.84982323973015,-0.1947594922910736,-0.2375682911053757,134800,GA
5.8,41.6,6609,46766,63400,22975,19654,463.948,34.552914,477.07,13.122,43,196,6.5,5,5.3,75.0198507225663,-0.0130342289678158,-0.3409591195861768,123800,GA
5.8,39.2,1099,34028,39589,17244,21406,1188.114,32.073225,1200.751,12.637,43,185,5.4,8,5.1,73.45385347288297,-0.374413727392055,-0.3932303923271285,44100,GA
5.4,35.7,7109,37174,53930,21927,23062,1250.18,32.042203,1275.968,25.788,42,189,5.0,8,7.3,57.03345134022108,-0.3908225345550499,-0.2425581159304814,122000,GA
5.9,50.3,1927,40020,48168,23687,22850,1013.692,32.704603,1022.429,8.737,44,182,6.0,7,6.1,77.71355170199101,-0.2641074315928861,-0.3614041524907618,98800,GA
5.6,45.2,442,37717,36071,20979,19500,504.032,33.559314,505.947,1.916,42,197,5.8,7,6.4,81.11668757841906,-0.2383576601469374,-0.4118288926941912,63500,GA
5.2,37.7,5773,44053,55145,19245,24964,1241.648,32.043768,1264.818,23.169,41,193,4.2,7,3.9,70.83072753804461,-0.5034520889262555,-0.1990292209055672,89800,GA
5.7,44.0,2315,28550,37474,21770,20317,975.612,32.554667,983.416,7.804,43,186,5.6,8,7.8,65.92424814395369,-0.3282474890739338,-0.3800818733522552,87100,GA
5.1,42.1,3121,32764,41836,17518,15235,1132.611,31.913639,1149.978,17.367,41,193,4.3,8,9.0,72.60694871188844,-0.405202955347016,-0.3171626390222618,69300,GA
5.4,40.3,2222,35335,40352,19987,25975,868.784,31.777191,874.647,5.863,41,189,5.5,8,7.8,48.50486369640927,-0.4333973383038116,-0.3462343607050487,93400,GA
5.7,39.5,12289,47133,60467,27937,29425,1410.496,30.864616,1430.238,19.742,40,201,3.9,7,5.6,62.72679553597919,-0.5738977520655516,-0.0982686370557144,150300,GA
6.6,36.1,9828,44827,54928,24191,26463,670.586,31.457003,696.161,25.575,41,193,4.6,8,4.5,62.09725731253093,-0.3708884181900089,-0.1882843966278426,123000,GA
5.5,36.9,6458,41244,54474,24797,24002,942.768,32.126698,960.867,18.099,40,194,4.5,8,5.3,61.586284853052,-0.3646368008220948,-0.1999564941165306,97800,GA
5.7,53.5,3403,51257,58218,27763,32332,431.396,34.90265,445.433,14.038,45,190,7.5,5,5.2,80.52089973590748,0.1256832820524994,-0.3643162429183945,241900,GA
5.4,39.1,1584,32072,53795,24390,11921,516.537,32.409586,524.342,7.806,41,193,4.4,8,5.2,65.41832669322709,-0.3536156583423279,-0.2732882940088065,71900,GA
5.6,36.7,17080,46796,59610,24660,25181,1072.224,33.034482,1155.036,82.812,47,172,5.8,7,5.5,61.34981847872045,-0.1644087808598257,-0.2692482662266086,138300,GA
6.4,39.7,2179,34514,44199,19653,25319,739.165,31.718232,751.046,11.881,40,195,4.4,8,7.8,63.35716176859941,-0.4006278979087008,-0.3015232296952013,73600,GA
5.5,47.2,1998,43477,58289,22534,19184,928.246,32.665847,939.218,10.972,41,192,5.1,8,6.2,83.7100737100737,-0.3177331131224854,-0.2804028960773422,71800,GA
5.3,55.2,6946,49703,64226,30885,22277,833.785,34.83377,852.118,18.333,44,189,7.0,6,3.6,78.3335470907614,0.082914067298228,-0.3077879226162462,199000,GA
5.4,42.2,5968,39221,54660,22423,25153,837.697,32.881837,848.36,10.663,45,179,6.0,7,5.5,63.18625930521092,-0.2190651927313855,-0.3524411495651809,102800,GA
5.7,41.7,18599,46601,59482,25157,24354,1156.117,34.735827,1157.79,1.673,48,168,6.3,6,3.8,73.33048260811866,-0.0378717044907403,-0.3279527977742837,121600,GA
6.5,39.1,24301,65491,75665,28436,34010,843.508,33.782649,854.696,11.188,43,188,5.6,7,4.0,76.1817670230726,-0.1205315721277334,-0.087473770869517,210500,GA
5.9,39.3,8317,37041,47336,20221,22948,2311.462,31.050881,2351.678,40.216,41,199,3.3,6,4.8,65.30360102455928,-0.554797821788055,-0.170745828875845,86800,GA
5.5,45.2,1519,38250,44058,24547,26563,736.329,33.419169,742.518,6.19,42,195,5.1,7,5.5,63.45559845559846,-0.2784412349824491,-0.3281888289934515,64600,GA
5.7,41.0,5225,36402,47507,20535,18770,1757.183,32.971848,1772.473,15.29,42,190,5.1,8,6.4,65.95338173481086,-0.3058643203419366,-0.2651311049402576,92500,GA
5.9,38.2,7242,45773,56589,21763,19330,1662.194,31.547845,1680.374,18.18,41,192,3.5,6,4.8,61.68046743377425,-0.5119323897714231,-0.1349938217411926,116000,GA
5.9,43.9,649,31629,49750,22034,16953,541.614,32.046554,544.58,2.966,43,185,5.4,8,5.6,92.7216415021293,-0.3396549260720915,-0.3727793373243023,69700,GA
5.0,27.8,1036,28864,47632,15186,15283,765.301,32.109276,777.691,12.39,41,193,4.3,8,7.1,67.7252106286455,-0.4061307708720557,-0.3342343768973047,55500,GA
5.3,46.7,8733,55788,70225,28340,33804,623.375,34.643677,627.315,3.94,44,189,7.0,6,3.2,74.52501100687506,0.0845626656554918,-0.2915375339330854,182700,GA
5.6,36.2,26056,50055,58428,24361,27221,752.297,34.801726,753.827,1.53,47,176,6.3,6,4.9,65.57353070239593,0.0274950462992837,-0.300896323505535,142800,GA
5.5,40.7,1754,39216,52798,16471,17195,978.25,31.962717,989.694,11.444,42,190,5.0,8,5.8,75.23980815347721,-0.3637262654110479,-0.3258697924779846,62000,GA
5.4,45.8,2531,36486,55215,23265,19885,1215.974,33.77904,1227.899,11.925,42,197,5.8,7,6.3,62.18001651527663,-0.2221030874270555,-0.3236513801010554,79000,GA
5.3,43.0,2028,36896,52500,22987,22289,1158.522,32.804321,1170.545,12.023,42,190,5.6,7,5.1,74.81054179391472,-0.285076067590619,-0.3339997551821975,70100,GA
5.7,42.6,5995,50913,56688,26533,30539,1478.111,31.551773,1488.61,10.498,40,195,4.7,8,5.1,67.63277843836703,-0.3973661118629599,-0.187648116137986,93400,GA
5.4,39.1,42129,51580,66737,27944,31205,1098.008,36.041974,1125.965,27.957,42,197,4.5,7,5.6,68.5382333451003,0.025591635515603,0.0465527719489382,160900,NC
5.5,43.9,10248,51329,63295,27446,25389,673.381,35.920951,682.851,9.47,40,206,4.6,5,5.0,75.10782158657726,-0.0303987322611325,-0.1537760833555711,138900,NC
5.2,50.6,3370,37158,46953,26026,24577,608.801,36.489356,612.656,3.855,46,181,4.3,7,5.9,75.52792759850078,0.2234075684130942,-0.2777975555160689,150500,NC
5.5,41.5,5751,39799,52429,22483,26122,1376.453,34.974996,1391.066,14.613,41,201,4.7,6,6.8,65.26334331513122,-0.2400266585067168,-0.1761802421317013,104100,NC
5.2,48.6,8051,43030,53971,25282,24061,1103.684,36.436305,1111.801,8.117,48,174,4.6,7,4.8,78.24793886232729,0.319762347286598,-0.2474010707823298,158200,NC
5.2,45.4,4413,42695,56060,24036,24043,639.952,36.072894,640.319,0.367,48,173,5.1,6,5.1,78.83749195681705,0.3736745530266033,-0.3287792124924298,151800,NC
5.3,46.5,13244,48051,61890,28077,24075,2142.418,35.482313,2481.766,339.348,41,194,4.6,7,5.4,72.92104022963883,-0.0840141997892419,-0.0118362628800453,138000,NC
5.4,46.2,4714,35042,48806,22245,18611,1811.1,36.06133,1919.826,108.725,42,198,3.8,7,5.8,69.30962224613467,-0.0908373632001762,-0.1436549893400028,78500,NC
5.5,44.8,8631,37188,47105,24752,24948,2264.499,34.591949,2297.729,33.23,40,199,4.5,7,6.2,73.20425116051796,-0.2195323383195369,-0.1164953453103095,98700,NC
5.2,54.7,41251,59763,71988,34528,33045,2193.65,34.038708,2719.031,525.381,41,193,5.3,9,6.9,80.47834471027298,-0.2677674937765401,0.2000050420288182,220400,NC
5.5,42.3,60615,55032,73274,33835,34258,1700.773,35.609371,1709.757,8.985,43,195,4.6,5,5.1,66.27700831024931,0.0929995212299216,0.1411202277813163,250600,NC
5.2,44.3,23459,43915,56197,25053,26421,1313.381,35.746182,1334.039,20.658,40,207,5.0,5,5.3,75.66256236554217,-0.0264732465867213,-0.1762841164652116,120600,NC
5.8,38.0,53261,71177,85479,33548,40799,936.925,35.387845,943.958,7.033,43,196,4.9,6,5.1,73.77340596390394,-0.0955142683547591,0.1806139830577449,219100,NC
5.3,45.1,22563,46094,56738,24666,25349,1221.35,35.957857,1228.465,7.116,40,207,5.0,5,6.0,72.78592664783311,-0.0179072977145733,-0.1755237163490041,125200,NC
6.2,41.8,3183,63834,69068,28596,33114,623.038,36.342344,803.45,180.412,40,204,4.6,9,4.8,80.64971751412429,-0.0168938642569164,0.0465462060112067,221000,NC
5.4,49.2,19265,57871,74417,34038,31021,1311.185,34.858313,3472.204,2161.018,39,195,4.4,11,4.9,72.79744086400189,-0.168621244823247,0.2278393180285496,226700,NC
5.5,46.2,6186,47938,60319,24121,21169,1100.542,36.393097,1109.167,8.625,40,206,4.4,6,6.1,77.22103104316211,-0.1051783855297933,-0.1311976633008235,113600,NC
5.5,41.6,42898,54690,66210,29364,29164,1032.684,35.663182,1070.741,38.057,41,201,4.9,5,5.4,70.55069935675853,-0.0166848109499233,-0.0200250745885963,156200,NC
6.2,47.3,20719,69799,88206,45036,35787,1766.852,35.704994,1838.455,71.603,41,203,4.4,6,4.2,77.59217706861686,-0.0177065959852302,0.2264159782391293,310000,NC
5.2,52.1,8167,40793,52797,24024,25593,1179.547,35.136233,1208.81,29.263,49,167,6.8,5,5.9,80.70225623055745,0.1567370418984086,-0.3992222800782224,163900,NC
5.5,46.2,4137,44050,54538,27254,30649,446.702,36.127288,604.239,157.536,42,195,4.4,8,5.5,66.25118448866536,-0.0282248380351888,-0.1160009514960782,139500,NC
5.3,53.6,3171,42160,54777,32744,26685,556.201,35.052997,571.425,15.224,48,170,7.0,5,6.0,74.29961264750924,0.2400958407709315,-0.3806878205171173,197600,NC
5.6,41.9,24337,43512,55121,23061,23240,1202.408,35.33463,1212.765,10.356,42,197,5.3,6,6.2,67.69277246494573,-0.0431877266259388,-0.1675522665956767,130000,NC
5.5,41.9,14313,38487,50411,22426,20971,2427.578,34.260471,2469.916,42.338,39,202,4.2,7,7.0,72.0970833254265,-0.2331771932445797,-0.0943418714112166,94800,NC
5.7,37.6,26906,53894,66298,29908,31300,1836.192,35.118179,2005.068,168.877,41,193,4.1,6,5.5,64.29528403001072,-0.1007370293595689,0.0720816291669977,161200,NC
5.5,31.4,79010,48177,57586,25648,32355,1689.488,35.050192,1705.163,15.675,41,198,4.5,7,7.6,53.29315337238146,-0.2404791194394662,0.2061117657427087,139700,NC
6.5,43.0,7706,73741,87778,34726,40719,678.194,36.372174,1363.868,685.674,40,204,4.6,9,4.7,85.05738642654168,0.0337465260147587,0.1860460260998077,263400,NC
5.5,42.5,46889,50454,63302,26616,27765,1431.421,35.795123,1468.57,37.149,41,199,4.7,6,5.3,72.28820701237441,-0.0220766978833384,0.006619021571941,149500,NC
6.1,45.8,11448,62028,73817,32638,38020,684.029,35.929356,691.756,7.727,42,202,4.7,6,4.8,79.52854773750296,0.0340362345541736,-0.0417255616849314,177100,NC
5.3,40.7,14485,43422,55763,21145,26436,2113.999,34.934403,2128.127,14.128,42,193,4.3,7,4.9,71.01075195295807,-0.1809017520081055,-0.0820294648534769,89500,NC
5.3,35.5,74763,62812,83872,36759,43493,740.673,36.036589,771.471,30.798,42,198,4.3,6,5.0,57.97743302287765,0.0275185498972049,0.3163300270576926,241800,NC
5.3,41.7,14346,40489,47094,21595,21756,1308.815,35.917055,1312.217,3.402,40,202,4.0,8,9.0,60.27144218242626,-0.1412257430483751,-0.0991790592885309,88500,NC
5.5,38.4,92950,53583,68887,31201,32677,1057.097,36.131667,1068.878,11.781,41,204,4.7,6,5.7,65.01106125458844,-0.0153599643772692,0.228671044256607,163800,NC
5.7,41.3,18813,58172,70061,27588,34147,1273.451,36.088241,1280.746,7.295,41,201,4.1,7,5.5,72.6237571637009,-0.0550930155989656,0.0223711798438996,161500,NC
5.4,40.0,56299,53474,66558,28526,29242,922.106,35.293344,943.02,20.913,42,198,5.3,6,6.0,67.23612542994518,-0.1437616888609485,0.0347092086105021,156800,NC
5.9,47.2,3074,45871,58200,26053,38838,881.748,36.442135,895.326,13.578,40,204,4.0,7,5.1,76.88148600331385,-0.0142806858482142,-0.0907211778792796,142400,NC
5.2,46.4,2295,42207,51116,23034,22336,756.482,35.348111,781.31,24.828,48,170,7.0,5,8.2,85.02323364708685,0.2306613461453494,-0.4702576675709782,119000,NC
5.9,43.1,15563,56924,67213,27723,33767,1376.759,36.299884,1389.525,12.766,41,202,4.2,6,4.5,76.25944135670515,0.0556005558927341,-0.0259452106280162,168900,NC
5.4,40.5,4677,43563,55636,19415,22069,688.749,35.481933,689.971,1.222,41,197,3.9,8,4.8,69.14997292907418,-0.1762436947049887,-0.135616038204157,87500,NC
5.5,37.4,129970,54794,70547,31798,35354,1672.365,36.079065,1703.248,30.884,41,205,4.5,7,6.4,61.66379616719976,0.0065205344201866,0.4071700839483131,172900,NC
5.3,43.9,13699,35904,45252,21902,19554,1875.375,36.251438,1893.746,18.371,40,204,4.1,8,8.0,61.11358394367337,-0.1109771550566283,-0.112655118324069,85800,NC
5.9,34.7,31740,54565,67029,24693,30858,1541.009,35.368635,1557.37,16.361,40,202,4.3,7,6.1,64.80554368398559,-0.1660110672847603,0.0502196039012871,160700,NC
5.4,47.7,17221,51548,66508,30336,28844,1434.055,35.557097,1436.472,2.417,54,157,6.0,6,5.2,74.85215294635148,0.3168957268770986,-0.221747927725191,185600,NC
5.7,47.6,33448,58928,71966,32306,33879,966.242,35.336424,971.844,5.602,40,208,5.5,5,4.8,75.5079488005012,0.0206199123245931,-0.0467837805453132,232000,NC
5.5,42.8,5296,42588,53174,21715,28047,914.422,36.363517,933.313,18.892,40,204,4.0,7,6.6,64.95905453191885,-0.0497302662529524,-0.1463947323135125,89800,NC
5.7,33.0,12403,51140,62789,23066,27897,1012.022,35.017233,1016.042,4.02,41,199,4.4,7,7.1,68.91838538043581,-0.206531406370239,-0.0638594221685105,146200,NC
5.3,40.9,1468,46667,51471,17942,24914,1586.885,35.408157,3688.209,2101.324,41,194,4.6,7,6.3,56.89731159100926,-0.0941385437738519,-0.1128052189963147,122300,NC
6.0,40.8,49826,62551,73346,35261,34616,1486.221,35.806356,1545.971,59.749,41,202,4.9,6,5.3,73.16225939208323,0.0296112276951114,0.1015188881095337,200800,NC
4.8,38.5,9921,46820,63715,25738,31532,1271.049,35.286463,1280.865,9.816,49,169,5.7,5,5.2,61.28252273127976,0.2532304807218009,-0.2789041636241958,206900,NC
5.8,38.4,51865,61806,74922,29327,32490,2049.455,35.513405,2060.346,10.891,41,199,3.9,8,4.9,75.37811332734768,-0.1346961580751246,0.2092691790276305,180200,NC
5.4,48.1,2621,38324,55256,22917,17328,1219.129,35.03216,1225.622,6.494,40,197,4.0,7,4.9,75.97639484978541,-0.1699128888015356,-0.1539600905044418,92200,NC
5.5,39.4,15527,52294,59013,25502,30984,660.342,35.476075,670.918,10.577,42,199,4.3,6,6.1,63.37152263921914,-0.028197228076832,-0.1032179789312636,145600,NC
5.2,42.3,14022,39923,53964,24894,23760,1037.527,35.238062,1043.296,5.768,40,200,4.2,7,5.5,58.14667465983614,-0.1776616578015832,-0.1042468251211103,94000,NC
5.9,43.6,23783,59592,72078,33197,30682,771.656,35.487825,795.233,23.577,44,189,5.3,6,4.8,77.53843584880904,-0.0366455494915341,-0.0452790872451727,187000,NC
5.1,50.4,9945,45703,60288,29549,22971,1335.29,35.152959,1345.985,10.694,48,178,7.3,5,5.0,74.30852744349025,0.2448240944620234,-0.3453084427535137,171700,NC
5.6,44.6,5315,46190,69681,27184,21027,1164.38,35.86408,1169.216,4.837,49,170,5.0,5,5.1,77.26475745178259,0.2855217231235464,-0.25821607133545,200700,NC
5.7,46.4,6199,39909,50769,24108,26051,1194.547,35.841059,1195.302,0.754,41,200,3.9,7,6.1,65.14707189193992,-0.0747039511712072,-0.1517707889517771,86400,NC
5.5,44.2,13340,47085,54824,25432,25895,1141.169,35.682232,1155.126,13.957,41,204,5.5,5,5.4,74.5621765755994,0.0655464698028881,-0.2514922215158517,129400,NC
5.4,47.2,4074,48841,61051,26975,25402,573.488,36.013102,575.202,1.714,49,177,5.5,6,6.1,77.79677242888403,0.3441469127441929,-0.3116524340766259,164200,NC
4.9,43.9,7017,45147,55331,23863,23064,1273.652,35.338071,1299.641,25.989,41,200,4.7,6,5.5,72.33416172815905,-0.0178828816041895,-0.2071070750641039,120500,NC
6.1,44.1,26473,63324,82797,36184,34175,1807.404,35.310163,1828.151,20.746,41,200,4.6,6,5.4,78.02249440704458,0.0038845229969541,0.1166018566262334,229400,NC
5.5,41.7,25100,49949,61229,27286,26380,1399.646,35.965945,1405.764,6.118,41,197,4.2,8,6.7,66.77398722993702,-0.0897397494308446,0.0169930609925163,133900,NC
5.4,49.9,5321,38969,48815,23946,24351,1389.758,36.421774,1426.059,36.301,40,204,3.8,8,6.9,70.71823204419888,-0.0900689466248817,-0.1278076760122429,83600,NC
5.5,26.5,47027,51560,57756,24817,35210,1975.497,34.76346,2346.304,370.807,39,195,4.2,8,5.9,55.09779208210483,-0.1843409266821321,0.116091799416603,162400,NC
5.7,35.1,32907,74803,104734,42872,40837,1030.706,36.062499,1039.692,8.986,41,201,4.4,6,4.2,67.21088030031059,0.1185600751261763,0.2779117082300896,331800,NC
5.2,54.0,3534,48531,64508,28257,19941,871.627,35.147462,1467.876,596.248,39,199,4.7,8,4.8,77.58793969849246,-0.1216496227247442,-0.0672636864093834,161600,NC
5.8,39.6,9825,54439,72184,26898,26199,587.617,36.265276,749.638,162.021,40,204,4.6,9,6.3,61.24047644597059,-0.0289351029302338,0.0046391987543525,166600,NC
5.7,42.7,15165,60044,74992,30666,32416,2252.759,34.512581,2415.904,163.146,41,192,4.2,6,5.0,79.89488598919205,-0.1144327639664777,0.0660608629713325,198100,NC
5.9,50.2,4084,51036,61471,28160,30432,639.957,36.178261,852.018,212.061,40,203,4.3,9,5.9,78.12290502793296,-0.0117132368553472,-0.0522671711936765,173200,NC
5.8,43.6,10746,57323,70814,31605,30242,1016.109,36.386387,1046.559,30.45,41,202,4.3,6,5.5,79.42554335304509,0.0956931985636277,-0.0633982910321554,134100,NC
5.1,32.7,42411,49337,63272,27599,33035,1688.606,35.591065,1695.988,7.382,40,199,4.1,8,5.7,54.22799222438211,-0.1110044677510932,0.1043788522616803,146700,NC
5.7,53.7,5564,52125,65766,32327,32737,615.871,35.278928,617.803,1.932,39,210,5.5,5,5.1,78.79858657243817,-0.0201592391515824,-0.1779397147076594,222700,NC
5.5,41.8,39042,48984,57375,25246,27672,2026.711,35.709915,2044.407,17.696,42,201,4.6,6,5.4,72.96747251818624,-0.0851755777701914,-0.0335977974623422,128800,NC
5.3,40.8,12024,39051,51754,22068,20039,1227.192,35.001957,1242.982,15.791,41,201,4.9,7,8.1,69.33213329640911,-0.2019789206373835,-0.1950444606800271,88200,NC
5.2,36.7,30468,35362,44909,19388,19334,2458.47,34.63921,2463.045,4.574,40,202,4.6,7,8.1,66.98956373769622,-0.2703496309500349,-0.1003337136424605,75600,NC
5.5,45.0,25659,45697,55678,25268,26378,1464.77,36.380927,1483.3,18.53,40,203,4.5,6,6.2,69.83662575796491,0.0084214555974495,-0.1118420913784177,114900,NC
5.5,40.3,36796,51054,62091,26789,29128,1324.451,35.639218,1356.441,31.99,42,198,4.8,6,5.8,71.28831031907572,-0.1027915975536211,-0.0393131901825378,146600,NC
5.6,45.2,17592,43183,53158,24308,22782,1461.144,35.402747,1465.544,4.4,41,202,5.3,5,7.3,72.15211121453969,-0.034509802654394,-0.2242809152791939,125100,NC
5.7,40.3,16139,42914,52517,23502,23012,2446.866,34.990575,2451.671,4.806,41,194,4.0,7,5.1,71.33365508365507,-0.1742734079828317,-0.0709226619094229,97500,NC
5.2,39.1,8211,35936,46269,20975,21606,825.804,34.840023,829.635,3.832,39,208,4.3,7,10.5,59.63106618208472,-0.2861313084839176,-0.2027300834990719,87600,NC
5.4,42.0,16640,54104,68491,26956,29165,1023.267,35.310523,1048.529,25.262,42,199,4.7,6,4.9,74.96121315249486,-0.0913633182730536,-0.0967568256899062,150400,NC
5.5,46.6,13074,51668,59377,27979,31618,1162.535,36.404195,1180.074,17.539,41,206,4.7,6,5.1,78.55861839920291,0.0343416880873422,-0.1377383001341309,145000,NC
5.3,44.0,19808,44979,62889,26074,20168,1378.304,36.415416,1389.02,10.716,40,206,4.8,6,5.0,74.96017929887374,0.0384884526787287,-0.1504027550286468,129700,NC
5.1,42.3,3863,45554,63789,24234,22202,1367.504,35.568849,1400.263,32.758,46,180,5.6,5,5.2,73.09375224158956,0.2034757337363225,-0.3425171855299928,149300,NC
5.0,51.9,9799,51509,64537,30577,32223,980.383,35.210095,985.524,5.141,40,206,5.7,5,4.8,74.98700901727037,0.0109435142059901,-0.2070872693136088,231300,NC
5.5,46.7,1087,38250,52016,21129,20982,1007.595,35.87042,1539.018,531.423,42,195,4.4,8,8.2,72.786783042394,-0.0101276833751011,-0.1853554297627952,110900,NC
