MedianRooms,MedianAge,Households,PerCapitaIncome,MedianNonfamilyIncome,LandAreakm2,Latitude,Areakm2,WaterAreakm2,CloudCover,HoursofSun,Precipitation,Desempleo,Ti,MedianPrice,State
1.667706820558076,3.730501128804756,8.40357646462927,10.03341872212816,10.22281363032237,6.8086628555034165,3.391936498418688,6.82444323284093,2.667644786467171,3.555348061489413,5.3612921657094255,1.1314021114911006,1.5686159179138452,4.419962692574124,125900,FL
1.5686159179138452,3.8691155044168695,8.085486772102845,10.00459905390454,10.111436244467797,7.643748324653906,3.294161760093777,7.846169472343915,6.149260716911918,3.4339872044851463,5.424950017481403,0.1823215567939546,1.6094379124341005,4.347384148882178,72100,FL
1.6094379124341005,3.835141961092188,8.27893600229198,10.226512637259903,10.469851945892822,7.286729241441873,3.3981011599776694,7.579113801391567,6.206795660646177,3.610917912644224,5.308267697401205,1.589235205116581,1.6094379124341005,4.319557700760883,170700,FL
1.667706820558076,3.688879454113936,8.047829357457841,9.650657690851558,10.123064751970729,7.193468664841525,3.4174349033447253,7.203665159993044,2.612860014098461,3.713572066704308,5.293304824724492,1.252762968495368,2.0412203288596382,4.2877994249927625,85900,FL
1.6094379124341005,3.5667118201397288,8.67214355141406,9.912496846693715,9.82498532438117,7.409651150926964,3.3139258253742816,7.410521916175218,0.3646431135879092,3.49650756146648,5.351858133476067,0.4700036292457356,1.7404661748405046,4.198356785679899,94100,FL
1.589235205116581,3.555348061489413,9.146121799649531,9.909569022851995,10.230738835101375,8.001559025117935,3.278628160471257,8.033358350431476,4.569180248254936,3.4339872044851463,5.424950017481403,0.1823215567939546,1.9021075263969205,4.259975152626525,105900,FL
1.7404661748405046,3.8877303128591016,10.854469524200214,10.185654444299798,10.309385900115853,7.109772431200774,3.3522840949134496,7.330115523755176,5.7093966854406695,3.5263605246161616,5.3981627015177525,0.9162907318741552,1.824549292051046,4.364930807141851,158400,FL
1.589235205116581,3.990834185852436,10.2098318964431,10.239209507766637,10.205442284274628,7.875886755365675,3.3084469130002185,7.960189588752215,5.444994474392525,3.49650756146648,5.365976015021851,0.3364722366212129,1.9315214116032136,4.292500489413522,120500,FL
1.6863989535702288,3.6216707044204863,12.732819845635962,10.422757423084782,10.587265983091973,7.879420545640805,3.3288628616531684,8.095084544832119,6.455156109608787,3.4011973816621555,5.459585514144159,0.5877866649021191,1.6863989535702288,4.11779157912536,233200,FL
1.667706820558076,3.742420221041966,8.504918160540624,9.853666857552172,9.96542895407631,7.122889238989305,3.42966244683274,7.144111951267824,3.280873621096019,3.688879454113936,5.25227342804663,1.7749523509116738,1.589235205116581,4.2780936978222845,86400,FL
1.6863989535702288,3.742420221041966,9.346530726426447,9.955035814416703,9.99656797555214,7.773588998266568,3.427118897378256,7.812908215245835,4.557260633965941,3.688879454113936,5.272999558563747,1.6094379124341005,1.7047480922384253,4.27324468635884,101300,FL
1.7227665977411035,3.856510295497887,8.241703159729818,10.15793595367875,10.198132825539048,7.345402928781233,3.4152501112413605,7.40769264017449,4.600750433254492,3.6635616461296463,5.3230099791384085,1.308332819650179,1.6863989535702288,4.310588479469474,137300,FL
1.62924053973028,3.653252276470785,7.411556287811163,9.742261904036909,10.37108203210984,7.2495192041761,3.400866193492074,7.2577605298859345,2.454962773414928,3.6635616461296463,5.332718793265369,1.252762968495368,1.5260563034950492,4.439343330625644,100600,FL
1.6863989535702288,3.8501476017100575,11.454575753581755,10.289633916257891,10.428275251318173,7.795809486020536,3.359128533754294,8.005207895490342,6.338818434658832,3.5263605246161616,5.384495062789089,0.6931471805599453,1.824549292051046,4.300288675870318,202500,FL
1.62924053973028,3.8877303128591016,12.143542772374529,10.457889773418664,10.554222933839034,7.6167162596812705,3.2791101211057523,8.052060878022129,7.010654768798601,3.332204510175204,5.501258210544727,0.262364264467491,1.667706820558076,4.251351089157912,235300,FL
1.62924053973028,3.4436180975461075,11.034260433845368,10.366529505448312,10.42611328041787,7.454221561300411,3.416391694551215,7.505286533001987,4.505206193978907,3.688879454113936,5.298317366548036,1.3862943611198906,1.667706820558076,4.01347777468093,212900,FL
1.6486586255873816,3.8501476017100575,9.282381924841154,10.033286990070971,10.02362337377611,7.9711337495913455,3.377055258358083,8.204978233617009,6.637233129270603,3.555348061489413,5.384495062789089,1.1314021114911006,1.7047480922384253,4.3814662570509215,119000,FL
1.589235205116581,3.703768066607687,7.379008127628304,9.882519246099932,10.06747540264158,7.67975753918763,3.409821718261837,7.68876589009762,2.974661842934699,3.6635616461296463,5.288267030694535,1.5260563034950492,1.5040773967762742,4.350920622051423,83700,FL
1.6486586255873816,3.788724789083653,8.312626025674962,9.84739327818122,9.86775674258033,7.496928759588447,3.415994955529257,7.52489144698586,3.9340584322887584,3.6635616461296463,5.3230099791384085,1.308332819650179,1.7578579175523736,4.2327993610493095,89100,FL
1.62924053973028,3.8877303128591016,11.504459731556729,10.467266092754793,10.488882470601844,7.56225622134646,3.3135089027634845,7.74587990792477,5.960605775271986,3.367295829986474,5.484796933490655,0.6931471805599453,1.62924053973028,4.2634639520240025,250700,FL
1.667706820558076,3.885679030088544,11.4582158151647,10.20322170601205,10.25488358752045,8.319706665545569,3.374264766304448,8.367797422395169,5.309183119858343,3.5263605246161616,5.407171771460119,0.8329091229351039,1.791759469228055,4.295684752427365,151700,FL
1.667706820558076,3.964615455547317,10.600676553922405,10.686429732212288,10.617833444237068,7.24961654011982,3.298793749372026,7.575490801000121,6.29573083803582,3.555348061489413,5.318119993844216,0.5877866649021191,1.4816045409242156,4.367256677681601,293000,FL
1.5040773967762742,3.693866995624976,13.336627624111944,10.295462070461792,10.376268571262472,8.500059443491027,3.2430021893654986,8.74778636525889,7.231050362726727,3.4657359027997265,5.365976015021851,0.262364264467491,2.19722457733622,4.00093385302998,310700,FL
1.8082887711792652,3.824284091120139,10.100574561530555,10.53972040711132,10.671394278644025,7.426530024596849,3.4211936503393514,7.539094074854765,5.299112050702924,3.6635616461296463,5.2832037287379885,0.9555114450274363,1.4586150226995167,4.422089605140007,243700,FL
1.7047480922384253,3.6082115510464816,10.853580497818747,10.444561061459837,10.59895703446564,7.787103564481241,3.42314991846803,7.938292132332861,5.974422655471789,3.737669618283368,5.214935757608986,1.840549633397487,1.4816045409242156,4.201362704082714,234600,FL
1.6094379124341005,3.711130063048756,9.193906065512758,10.04901544850107,10.136066450636823,7.596624823488526,3.3100170356759357,7.745014924654499,5.763826535823047,3.4657359027997265,5.393627546352362,0.3364722366212129,1.589235205116581,4.304015163018514,116500,FL
1.6863989535702288,3.563882963939251,12.642209205264331,10.354849755031296,10.668071283033925,7.757850651252925,3.3504104502792877,7.862663080314912,5.555131642899509,3.555348061489413,5.351858133476067,0.6418538861723947,1.9600947840472696,4.054542270345628,257800,FL
1.667706820558076,3.58351893845611,11.30427635980647,10.091874013892332,10.441675393057931,8.142670200173276,3.33431039837816,8.268803111628575,6.135980389166038,3.5263605246161616,5.37989735354046,0.4700036292457356,2.1400661634962708,4.164488879286887,221600,FL
1.667706820558076,3.7954891891721942,11.844227214775502,10.292077743419448,10.343354087361623,7.567565920630415,3.342933321526428,7.71836766691863,5.752124919566703,3.4657359027997265,5.429345628954441,0.7419373447293773,1.7227665977411035,4.272640149608364,173900,FL
1.5686159179138452,3.879499813722586,12.358295754500096,10.51200234225537,10.523741407575748,6.56404732760116,3.328738582208599,7.362037217570851,6.763776357636354,3.367295829986474,5.517452896464707,0.7884573603642703,1.6486586255873816,4.225520950548087,219800,FL
1.6863989535702288,3.693866995624976,12.014809229204866,10.158904664400634,10.378385435359627,8.445992742164428,3.330528642407228,8.557817150328736,6.311600498863274,3.555348061489413,5.3471075307174685,0.5877866649021191,1.9021075263969205,4.211674951636789,162400,FL
1.7047480922384253,3.80666248977032,9.80802236071806,10.010411844857636,10.120814218528771,7.54143532383007,3.3879772461529023,7.66936312276467,5.549791782030308,3.6375861597263857,5.298317366548036,0.7419373447293773,2.0149030205422647,4.263196927068677,103400,FL
1.6094379124341005,4.036008985209137,11.67446591591396,10.701039792450864,10.630045330940307,7.272183786210415,3.302642764357899,7.538299131376799,6.084365007687818,3.332204510175204,5.5053315359323625,0.5306282510621704,1.62924053973028,4.321677613448065,269300,FL
1.7578579175523736,3.6712245188752153,11.695655271752148,10.491718563146511,10.682147070420289,6.685709874483938,3.356551383562156,6.796050234856125,4.537191086175231,3.5263605246161616,5.37989735354046,0.5877866649021191,1.667706820558076,4.208019523629421,263700,FL
1.6486586255873816,4.219507705176107,10.58671065189838,10.487907445104293,10.525165583876872,7.255978910977248,3.3573950475609347,7.314380380704155,4.444907532713082,3.5263605246161616,5.3981627015177525,0.6931471805599453,1.9021075263969205,4.471805905366333,267100,FL
1.667706820558076,3.7727609380946383,9.273784544532717,10.060021105350891,10.024421175431756,7.486243850278122,3.407485702000768,7.491609220856543,2.261137903079872,3.6635616461296463,5.332718793265369,1.252762968495368,1.667706820558076,4.364695936169444,107100,FL
1.589235205116581,3.765840495250065,8.540323608805092,9.877759403963395,10.00084109779204,7.901802291261393,3.401761988908149,8.068210584177208,6.192849078637623,3.58351893845611,5.356586274672012,1.33500106673234,1.8562979903656265,4.323770237592639,81900,FL
1.6486586255873816,3.683866912290392,7.96311205897929,9.936099940263604,10.493216773897585,6.446998366774782,3.4030050801236547,6.472123704041692,2.775708849576025,3.688879454113936,5.298317366548036,0.9162907318741552,1.5040773967762742,4.269418105290573,112600,FL
1.6863989535702288,3.8394523125933104,11.824153150997024,10.304241580914171,10.37061204103102,7.955656209168305,3.369280652026802,8.218784460180059,6.75498980597943,3.555348061489413,5.337538079701318,0.6931471805599453,1.7749523509116738,4.256094451598677,194900,FL
1.667706820558076,3.744787086052232,9.03145291191651,10.251323547807656,10.62476047015509,7.359223814771156,3.405865734592831,7.552510740982655,5.813843923592671,3.610917912644224,5.332718793265369,1.4816045409242156,1.33500106673234,4.434016059640471,171200,FL
1.62924053973028,3.7864597824528,9.90518610917171,10.49116310015384,10.476696251133417,7.8963428581988735,3.422019456465361,8.0741931803779,6.259772650376566,3.688879454113936,5.236441962829949,1.7578579175523736,1.5260563034950492,4.313295962608864,245400,FL
1.7047480922384253,3.720862499966987,8.690305809124883,9.871738854221547,10.151479801819727,7.319503275015784,3.4210724573142817,7.374825861047295,4.452729709595583,3.713572066704308,5.241747015059643,1.7227665977411035,1.7047480922384253,4.347871353246871,120800,FL
1.7749523509116738,3.686376323895818,8.490027523343468,9.983914801648742,9.876784169701578,7.180324221237954,3.457568641333089,7.19048837542922,2.5965225596083346,3.688879454113936,5.267858159063328,1.252762968495368,1.4586150226995167,4.340437046521855,87100,GA
1.7047480922384253,3.580737295494233,7.627544390488503,9.946882234855318,10.056466117133208,6.7787780717233135,3.443636052656479,6.7938449845733455,2.590991902760284,3.688879454113936,5.288267030694535,1.2809338454620642,1.1314021114911006,4.2555750392948895,63400,GA
1.7047480922384253,3.597312260588446,7.798112628829788,9.897570078772093,9.919016354153754,6.506841796491961,3.4519959086725107,6.607024440480668,4.256590954585004,3.737669618283368,5.247024072160486,1.252762968495368,1.410986973710262,4.292530915681795,82300,GA
1.7404661748405046,3.955082494888593,6.747586526829315,10.15389601499835,9.833815879286808,6.786299256159424,3.4442448020842544,6.80712135315637,2.924987869028233,3.6635616461296463,5.303304908059076,1.4816045409242156,1.8718021769015916,4.246593615818274,108100,GA
1.667706820558076,3.5779478934066544,9.23200401161221,10.201144708009988,10.18459807960487,6.504006696800038,3.498309936212825,6.540439637370464,3.2099965202616056,3.737669618283368,5.2574953720277815,1.7047480922384253,1.824549292051046,4.067519818867585,128800,GA
1.7749523509116738,3.725693427236653,8.56216655705897,10.0983550784986,9.971893585200188,6.398781273246283,3.536657970523694,6.406488820465113,1.53708225024196,3.784189633918261,5.25227342804663,1.8082887711792652,1.1939224684724346,4.279454702315727,164500,GA
1.8562979903656265,3.58351893845611,9.934695479660322,10.160027194468766,10.521507010404234,6.028757923370937,3.5261254675806564,6.045043228009211,1.9195661737157117,3.828641396489095,5.181783550292085,1.824549292051046,1.308332819650179,4.334725457248106,169900,GA
1.7578579175523736,3.6428355156125294,10.233582353619516,10.205331372394005,10.399767904860084,7.081888401870525,3.5334213616618038,7.104627131605505,3.3095936577890743,3.828641396489095,5.170483995038151,1.8562979903656265,1.5260563034950492,4.236567647381994,178500,GA
1.7749523509116738,3.683866912290392,8.50532301884575,9.93037288131751,9.89075686005731,7.065107684952547,3.442796929809224,7.078266534583351,2.741033553584225,3.6635616461296463,5.293304824724492,1.3862943611198906,1.4816045409242156,4.193267740327193,95200,GA
1.7047480922384253,3.591817741270805,10.452620010456704,10.147178551737998,10.186332947096382,6.472160805892461,3.4906981131916863,6.4943497288403815,2.6751137008559454,3.737669618283368,5.2574953720277815,1.7227665977411035,1.88706964903238,3.981222273626184,125300,GA
1.7749523509116738,3.58351893845611,8.027476530860483,9.928277721343347,10.23501903226617,6.326328348032599,3.4792505114375305,6.341325327276542,2.1338113487453594,3.713572066704308,5.262690188904886,1.62924053973028,1.8082887711792652,4.299240120206066,101900,GA
1.7749523509116738,3.708682081410116,8.355379895253634,9.846017325381576,9.788918097792992,7.043782429610103,3.4403326424465384,7.054664660924919,2.52860450505372,3.713572066704308,5.293304824724492,1.252762968495368,1.547562508716013,4.342222134851506,92800,GA
1.7227665977411035,3.775057150354989,8.323122887587735,10.1702651408704,9.827038380372722,7.152254760396783,3.4286081179432584,7.161852387570061,2.510818031572501,3.6635616461296463,5.3230099791384085,1.3609765531356006,1.6094379124341005,4.236745759624405,94200,GA
1.840549633397487,3.529297384289471,9.251002353695071,10.398945699170996,10.64435289430417,7.029218645017888,3.466297276450049,7.070753843436674,3.868844068834174,3.713572066704308,5.236441962829949,1.33500106673234,1.33500106673234,4.273110085964303,227400,GA
1.7404661748405046,3.374168709274236,9.741086263177303,10.13145942870698,10.227814909184652,7.463115166263491,3.47795494530802,7.486350946886374,3.712669220236674,3.713572066704308,5.262690188904886,1.4350845252893227,1.62924053973028,4.014654297220203,147100,GA
1.7749523509116738,3.6402142821326553,8.61794309451638,10.087890275533908,10.127350844774687,7.669418684117607,3.49843712290729,7.67906416847695,3.032979887580657,3.737669618283368,5.247024072160486,1.5686159179138452,1.8562979903656265,4.271780166534607,89900,GA
1.7749523509116738,3.6609942506244,8.722905701000768,10.140257836764995,10.462274425587944,6.168723309559474,3.5052677153930967,6.188313403182474,2.245803078895061,3.784189633918261,5.225746673713202,1.791759469228055,1.62924053973028,4.220445071517217,156700,GA
1.667706820558076,3.6788291182604342,7.103322062526113,9.646076003102594,9.835422821621998,6.587752473667464,3.450662841577605,6.599139619940742,2.118181369995767,3.688879454113936,5.25227342804663,1.667706820558076,1.589235205116581,4.157921735136228,48700,GA
1.7404661748405046,3.505557396986398,9.56626503452421,10.290415232645834,10.590566357694469,7.370059342501432,3.431285428942102,7.613335349857238,6.0806034509731255,3.6375861597263857,5.313205979041787,0.9932517730102834,1.3609765531356006,4.094593397006659,171400,GA
1.6486586255873816,3.693866995624976,7.909122183211411,9.947360886980098,9.844215141071055,6.444895670344225,3.478281439922725,6.468535332573289,2.7119094114279307,3.713572066704308,5.272999558563747,1.5040773967762742,1.3862943611198906,4.14465243680023,89800,GA
1.7578579175523736,3.555348061489413,10.316887760963615,10.184711314926863,10.421685930631533,7.164410972828795,3.513997266464528,7.173903145820948,2.5118730980178148,3.8501476017100575,5.123963979403259,1.824549292051046,1.5686159179138452,4.244794387225627,147400,GA
1.7404661748405046,3.708682081410116,9.804716390436107,10.258956769878605,10.336178646897883,6.040233282476391,3.552469436506986,6.04208874269885,-0.2484613592984996,3.871201010907891,5.1298987149230735,1.840549633397487,1.1631508098056809,4.328595357788348,151300,GA
1.7047480922384253,3.701301974112493,7.872073979866873,9.864122829013851,10.097572976250325,7.602677882545521,3.426862009497487,7.613986489090005,3.126146312275924,3.737669618283368,5.272999558563747,1.029619417181158,1.252762968495368,4.301248754767621,87200,GA
1.7404661748405046,3.580737295494233,11.111656540555968,10.40746981382011,10.639813947190008,7.00711723922656,3.4649467164741017,7.400957112062578,6.2786827619944745,3.6635616461296463,5.288267030694535,1.3862943611198906,1.7404661748405046,4.027519724402831,209200,GA
1.589235205116581,3.688879454113936,8.65032450401942,9.826768482122723,9.930178167789173,6.698936141622744,3.5402106090375685,6.699639493041043,-0.5603660693261269,3.8918202981106265,5.081404364984463,1.8718021769015916,1.8562979903656265,4.232861768357427,77200,GA
1.916922612182061,3.6635616461296463,11.131972465357672,10.54935967058025,10.761025659314114,6.995885196838293,3.5335206239335264,7.025630754810241,3.4957496986033783,3.8501476017100575,5.176149732573829,1.9021075263969205,1.1939224684724346,4.345835992248148,271300,GA
1.6486586255873816,3.342861804649192,10.096790261839317,10.140257836764995,10.153662442901368,5.732460630342696,3.524954654490763,5.747735562184664,1.5585655820603437,3.784189633918261,5.241747015059643,1.824549292051046,1.589235205116581,3.757072866996669,186800,GA
1.667706820558076,3.972176928247893,6.508769136971682,10.016325045799498,10.024952689817304,6.226607813001751,3.45378448704851,6.332631105283182,4.035991317208536,3.713572066704308,5.236441962829949,1.7227665977411035,2.509599262378372,4.324183278797208,70500,GA
1.7227665977411035,3.481240089335692,11.081819419754105,9.989848718184172,10.44386226975867,5.904445897364633,3.5131036868183405,5.923766372853033,1.9675318491262468,3.828641396489095,5.176149732573829,1.791759469228055,2.151762203259462,3.925676535849903,122100,GA
1.7227665977411035,3.658420246629228,7.419380582918692,9.77218225175814,9.805047479722877,7.63654321459306,3.4313273152755057,7.665815285618819,4.120109770108127,3.737669618283368,5.267858159063328,1.2809338454620642,1.1939224684724346,4.367211548888741,71800,GA
1.840549633397487,3.605497845174885,12.156766848444937,10.632966662343463,10.856958455534569,6.779271696130666,3.524592491978943,6.793799036802505,2.55474360937678,3.8501476017100575,5.1647859739235145,1.824549292051046,1.4586150226995167,4.220688800479804,273900,GA
1.7047480922384253,3.6082115510464816,9.220587688427733,9.935906338791629,9.96434744079289,7.306192415316551,3.451549658431475,7.352990308375542,4.267765514784837,3.737669618283368,5.25227342804663,1.308332819650179,1.62924053973028,4.126050963525222,106400,GA
1.7047480922384253,3.6189933266497696,9.231318778361375,9.92964251001298,9.910761036502626,7.250884593721217,3.440089771692529,7.273570621907361,3.476243009317623,3.6635616461296463,5.303304908059076,1.410986973710262,1.4350845252893227,4.124853361663824,92600,GA
1.916922612182061,3.6136169696133895,10.499600568082863,10.47302538238145,10.814162545624647,6.621843638390579,3.513053435560551,6.680468154915044,3.8146967947986417,3.713572066704308,5.272999558563747,1.5260563034950492,1.1631508098056809,4.393024630177699,215200,GA
1.7404661748405046,3.624340932976365,8.36264243156764,9.941216769346136,9.861988245358098,6.3773152102125685,3.438908462303723,6.403562608463684,2.75027920531992,3.6635616461296463,5.303304908059076,1.4586150226995167,1.4586150226995167,4.13488482691939,93400,GA
1.8718021769015916,3.6635616461296463,10.587871447425917,10.515533131659032,10.642420388245206,7.04045319936515,3.5071446351556674,7.051561207325493,2.5459233515937747,3.828641396489095,5.176149732573829,1.667706820558076,1.4816045409242156,4.3408039602257,225000,GA
1.7227665977411035,3.7977338590260175,8.089175678837561,10.102502332271744,10.138322492439922,6.735133724682118,3.4876639046902644,6.739941178307228,1.3999506875673762,3.737669618283368,5.236441962829949,1.62924053973028,1.4816045409242156,4.327125686763734,121500,GA
1.7749523509116738,3.693866995624976,8.690810307580046,10.142583190064263,9.918376165029878,6.55959824018165,3.463068379370537,6.589833906135788,3.076021104782794,3.713572066704308,5.262690188904886,1.6094379124341005,2.272125885509337,4.008496269962579,83100,GA
1.6863989535702288,3.754198920234579,8.387084506069217,10.125190066053934,10.120089755806916,6.11060000116752,3.551122690024408,6.111629188932069,-0.770028224895903,3.912023005428146,5.062595033026967,1.9459101490553128,1.2237754316221157,4.284304356102868,128500,GA
1.8082887711792652,3.779633817382401,8.855805992536562,10.494325114271504,10.627163938130897,6.3027032212804,3.5393011964801184,6.319535520308448,2.2266754988936954,3.8501476017100575,5.187385805840755,1.9459101490553128,1.252762968495368,4.402940871536212,241900,GA
1.7578579175523736,3.580737295494233,12.008998806949016,10.53270935727982,10.760898389671992,6.541079060035463,3.519592407791939,6.554295161945348,2.221375037568502,3.80666248977032,5.204006687076795,1.6863989535702288,1.824549292051046,4.039297298223508,235300,GA
1.7227665977411035,3.6375861597263857,8.811354229965728,9.990123859195675,9.95151552154671,7.343804553433993,3.430042693183766,7.386468990092107,4.210837877657905,3.688879454113936,5.278114659230517,1.4586150226995167,1.5260563034950492,4.08032008705313,115000,GA
1.7404661748405046,3.735285826928092,8.564076777315087,9.959111456284123,9.89141497130186,7.158007254170698,3.4707438421126797,7.172469088797271,2.9290046915032817,3.713572066704308,5.262690188904886,1.5040773967762742,1.6863989535702288,4.270743454521837,86600,GA
1.824549292051046,3.754198920234579,8.152198015861787,10.134519905270576,10.186257580626888,6.922762111088659,3.4704745016355667,6.936304834241158,2.627635201914565,3.713572066704308,5.262690188904886,1.4816045409242156,2.174751721484161,4.191118129466056,81400,GA
1.7047480922384253,3.5779478934066544,9.91081067291591,10.027782671807737,10.22230485391862,6.746763418215293,3.4511001964475216,6.764685973305675,2.734042781376464,3.688879454113936,5.262690188904886,1.547562508716013,2.091864061678393,3.7753999260872937,106200,GA
1.840549633397487,3.6000482404073204,10.47327995406597,10.27790909001283,10.588098402073786,6.250305303613357,3.517477570090622,6.255087634310183,0.9098701640712324,3.828641396489095,5.153291594497779,1.791759469228055,1.7578579175523736,4.218628169166838,171300,GA
1.7047480922384253,3.691376334312523,7.9208096792886,9.998434029845082,9.955178267941482,7.191137118672098,3.4443906744310766,7.198429620129304,2.273876928857302,3.713572066704308,5.247024072160486,1.7227665977411035,1.8082887711792652,4.094311499452429,120700,GA
1.667706820558076,3.696351468952637,7.00033446027523,10.076095417142444,9.95227771670556,6.979677721748291,3.424539489235076,6.993620082240588,2.7138334458579374,3.713572066704308,5.293304824724492,1.252762968495368,1.252762968495368,4.279591742797432,76000,GA
1.840549633397487,3.58351893845611,9.668397930203518,10.392312936022453,10.503257683590776,7.120635138350719,3.4769759647109324,7.131525833688631,2.6062389349555253,3.6635616461296463,5.288267030694535,1.33500106673234,1.33500106673234,4.367559593539345,170600,GA
1.7047480922384253,3.768152635008444,8.543445562560303,10.059122844067575,9.854979848471084,6.812596987642175,3.529737668581787,6.876487497266694,4.094127872079821,3.737669618283368,5.267858159063328,1.7227665977411035,1.824549292051046,4.267068802087118,87400,GA
1.6486586255873816,3.6082115510464816,8.638525476583762,9.86837837542256,9.871067661280016,7.474633772365872,3.484039244964733,7.488607959281326,3.2111258714081394,3.713572066704308,5.272999558563747,1.4586150226995167,1.88706964903238,4.0963152792461095,74700,GA
1.6486586255873816,3.6216707044204863,7.933796874815411,9.951801412814678,10.204739634516608,6.160333522322055,3.470471609120359,6.1820642453461625,2.342190347586405,3.713572066704308,5.262690188904886,1.4350845252893227,1.5260563034950492,4.057703072991049,97700,GA
