Median_rooms,Total_population,Renter_occupied,Total_Household,PerCapita_income,Nonfamily_households,Gini_Index,Poverty_Status,Unemployment_ 16YearsAndOver,Median_Price,State,Year
0.26315789473684226,0.01392245792414737,0.00749431373942711,0.014545737277922481,0.1304526675370665,0.012424505653098774,0.5322526173590003,0.013455026187898405,0.013508649069644154,0.1500777604976672,Florida,2011
0.3421052631578949,0.16942233740731813,0.08857239320491862,0.18950666718500953,0.213134691395561,0.21043685834080011,0.3880445795339411,0.16971777654364617,0.15217519356506598,0.1905132192846034,Florida,2011
0.2894736842105263,0.035669664476724774,0.018031665363565288,0.03944796485635423,0.13701643624917284,0.04696210064088972,0.35258358662613953,0.03560581836948778,0.032940421883487905,0.13316485225505442,Florida,2011
0.3947368421052633,0.014362141646709521,0.008995841921956073,0.01606811025152587,0.12331658111709262,0.015755490653406565,0.3880445795339411,0.014193261267527941,0.01028856411699642,0.12013996889580095,Florida,2011
0.2105263157894739,0.011965810075796609,0.005386399175492217,0.010376705671966722,0.0685887003022553,0.00998269529353023,0.33265788584937495,0.01130165354934376,0.009594805976791826,0.13180404354587869,Florida,2011
0.3421052631578949,0.00454352131747376,0.0024966237827848464,0.004242117948917311,0.04090283118416113,0.004097043152329296,0.39817629179331293,0.0038381492513869953,0.0034753355891381037,0.06434681181959565,Florida,2011
0.368421052631579,0.023987271653778366,0.015763824721017842,0.023872798662675426,0.12564162180530467,0.027034328980937463,0.3495440729483281,0.023019920005834076,0.03131728963093376,0.15552099533437014,Florida,2011
0.26315789473684226,0.005202125518830478,0.002041278697846329,0.00460132954943047,0.11043943269007209,0.0053042687222560414,0.33772374197906085,0.005084248180123375,0.0041167346244215955,0.1113919129082426,Florida,2011
0.3947368421052633,0.026680656938341818,0.014439992181391713,0.028971737355673908,0.11464239085722464,0.032694267559489204,0.45390070921985815,0.02647324458805248,0.024765856627680948,0.11314152410575429,Florida,2011
0.3947368421052633,0.00489512087432564,0.0024588634586679937,0.00342883800489834,0.03596659095380325,0.002017742453985212,0.2151300236406617,0.0034413572455678776,0.003887663540391777,0.1290824261275272,Florida,2011
0.2894736842105263,0.11760304926005614,0.07859478285592439,0.13087742487268203,0.2811331890615778,0.15828676566144334,0.46572104018912497,0.11767070751268256,0.10360557886262935,0.2881026438569207,Florida,2011
0.3157894736842104,0.014135481555028279,0.007794175136825646,0.015977918594254167,0.1259993203727219,0.01671990314836221,0.43397500844309334,0.014078823610807253,0.01458855560864187,0.11916796267496113,Florida,2011
0.44736842105263164,0.00908888539992054,0.004146972066244936,0.009173113555961591,0.1392520522955306,0.005348727454293004,0.38601823708206684,0.008488581477928678,0.00848871988533356,0.18565318818040433,Florida,2011
0.3947368421052633,0.18202353284581144,0.10932280190489731,0.1921564358745092,0.22064636131132295,0.24945110565446676,0.4417426545086116,0.17961775578779668,0.1404467540627393,0.2430015552099533,Florida,2011
0.368421052631579,0.0999331444867789,0.10910290354680505,0.0932846091046923,0.2527676926653909,0.1663748349897061,0.5781830462681525,0.0957891804057301,0.09250544861935585,0.2881026438569207,Florida,2011
0.3947368421052633,0.0062900939589004435,0.0035938943777098584,0.006997628581425184,0.075098814229249,0.005365826966614913,0.3475177304964536,0.005588746215797258,0.004666505226093159,0.09136858475894247,Florida,2011
0.3947368421052633,0.10889487910356117,0.08094036534224182,0.1108051160440073,0.20700016096435533,0.13611895788732106,0.46909827760891565,0.1024807914897277,0.1006276547702417,0.19031881804043543,Florida,2011
0.3947368421052633,0.06260867706428375,0.02746286161063331,0.07480931462115616,0.18494804428308267,0.07465989069991724,0.3252279635258357,0.06266321857779422,0.06554050958498865,0.19031881804043543,Florida,2011
0.368421052631579,0.4485765377689423,0.38716548795223543,0.45984371962834814,0.2697583746177097,0.5705799470599099,0.5072610604525496,0.4484239578600158,0.4128384525266541,0.2698289269051322,Florida,2011
0.3947368421052633,0.06625514039289224,0.0523024912929135,0.07400536484857909,0.2916316420152737,0.07916390224550796,0.37183383991894603,0.06537269839132816,0.049093205751647676,0.29101866251944014,Florida,2011
0.3947368421052633,0.007437399431101597,0.002521056933683986,0.007515453096450647,0.10895498363529058,0.00659699185379233,0.38466734211415043,0.006657952949668,0.009372279780877145,0.0828149300155521,Florida,2011
0.42105263157894735,0.010249827332922028,0.00342730471248845,0.010513548186447926,0.17688194158782397,0.00994507636642203,0.21614319486659905,0.00928777517862185,0.009274106459150082,0.17457231726283046,Florida,2011
0.3947368421052633,0.008233842452440078,0.004226935105551212,0.007590094467985849,0.11058251211703898,0.010177629733999986,0.38601823708206684,0.0076056164206818,0.007520076444293184,0.09622861586314152,Florida,2011
0.3947368421052633,0.19906210633933263,0.12005783993176489,0.22142984877347122,0.28129415341691555,0.2612908079861562,0.42114150624788893,0.19879990052151408,0.18100542571224743,0.24125194401244165,Florida,2011
0.3947368421052633,0.10813050019275322,0.05838412467126306,0.12796952143995646,0.2368143365585821,0.12000095757269003,0.371496116176967,0.10838293233406071,0.084573044223809,0.2348367029548989,Florida,2011
0.368421052631579,0.21972171300483467,0.1392178726277632,0.2408863662869805,0.17443170640101588,0.22638728343467646,0.3816278284363388,0.2177079184500803,0.1901355446328645,0.16737947122861585,Florida,2011
0.13157894736842124,0.003863172489435428,0.0016547906745326606,0.0031489328616413326,0.10818593171534349,0.0034472616840967693,0.3049645390070921,0.003549063275422643,0.003488425365368379,0.09350699844479005,Florida,2011
0.42105263157894735,0.017445455999563632,0.007365484398322554,0.016340240251914627,0.11033212311984689,0.017311546274700246,0.4120229652144545,0.014899334129909177,0.010412916991184035,0.09739502332814931,Florida,2011
0.42105263157894735,0.1538483935143518,0.09494944558959416,0.15723360416747656,0.31647380752240084,0.16572847342393796,0.43836541708882115,0.15488949847509953,0.13144098801630985,0.3468118195956454,Florida,2011
0.2894736842105263,0.06097451308621118,0.05213590162769209,0.06760331221086187,0.23556239157262174,0.0837021128157425,0.3316447146234378,0.060181492139890685,0.04478666937188709,0.2358087091757387,Florida,2011
0.2894736842105263,0.005040330754199476,0.002740955291776246,0.004868794464098277,0.11038577790495949,0.004733145010704295,0.2745694022289764,0.004221851982744596,0.00438507503714224,0.20120528771384139,Florida,2011
0.3947368421052633,0.09697587525807923,0.07249315871774825,0.10851922404074174,0.14738969470427274,0.07675629091058324,0.2786220871327254,0.09732062551772754,0.10002552506364903,0.23930793157076202,Florida,2011
0.3157894736842104,0.019204190889812234,0.01269857488094392,0.022314660031878084,0.2658594602328618,0.024739574427337332,0.5275244849712932,0.01863314316487437,0.01703634376370336,0.24669517884914466,Florida,2011
0.42105263157894735,0.004577428192977296,0.002798706375719668,0.004937215721338879,0.13572872140647077,0.004336436324836016,0.3394123606889563,0.004127983185892006,0.004535607463790407,0.15143856920684293,Florida,2011
0.2894736842105263,0.009393678726457756,0.004289128580567205,0.008527776697896824,0.06368822992863912,0.005116174086715048,0.4316109422492398,0.008877145939800556,0.009169388249307879,0.11080870917573873,Florida,2011
0.42105263157894735,0.4167910533023454,0.3667482585826996,0.41337791081911124,0.23778012269060864,0.48529099950069426,0.48125633232016196,0.41476133577915775,0.4202341760967596,0.3188180404354588,Florida,2011
0.368421052631579,0.005395984393991996,0.0022300803184305924,0.005689849550985499,0.11929247223364872,0.0050614556472849395,0.37757514353259025,0.005032265061547638,0.005576244674097296,0.14094090202177295,Florida,2011
0.3157894736842104,0.08992729923628448,0.09837230791101004,0.0798662675426661,0.23202117575519113,0.15496262046606432,0.6538331644714621,0.08541723932242434,0.060121342225654656,0.2682737169517885,Florida,2011
0.3157894736842104,0.05819193797695364,0.030810203283815483,0.07276600707538002,0.26296210183678215,0.08000861815421025,0.38331644714623425,0.05797464046567898,0.05495742550281103,0.23250388802488337,Florida,2011
0.368421052631579,0.0034433906285818747,0.0030430378847110667,0.003741398748201998,0.1492854971115841,0.004114142664651204,0.5336035123269163,0.002745007844215195,0.0031808156239569083,0.2190902021772939,Florida,2012
0.3421052631578949,0.0046164948104052824,0.0024566422631317085,0.0037367336624810478,0.07204049147783162,0.00410388295725806,0.5737926376224247,0.003504559742253486,0.0049283007506986665,0.04898911353032659,Florida,2012
0.3157894736842104,0.0022474361610930397,0.0008773722368327528,0.001371535201959336,0.07484842523205695,0.0020622011860221747,0.509962850388382,0.0017176867886213064,0.005124647394152797,0.06454121306376362,Florida,2012
0.2894736842105263,0.03392088051733047,0.008638229440614115,0.04433541966333632,0.25249941873982795,0.04251964733965787,0.2982100641675107,0.030955386142946094,0.018548212918300163,0.27313374805598756,Florida,2012
0.42105263157894735,0.016445203172209332,0.010710604875968442,0.015865956536951366,0.10702341137123747,0.0189291601403528,0.57548125633232,0.015822314969081264,0.017330863728884555,0.12616640746500776,Florida,2012
0.3421052631578949,0.006548818161112204,0.0028964389793162274,0.00650779458072542,0.07311358718008334,0.005786474969733863,0.3279297534616683,0.005966091299559265,0.005052653624886282,0.07814930015552099,Florida,2012
0.3157894736842104,0.22922264065272208,0.1493043215580354,0.24725265326750379,0.284477670666929,0.2811809607190003,0.5163796014859843,0.2294695665019288,0.24728550765424664,0.22220062208398134,Florida,2012
0.368421052631579,0.12154324932536374,0.06864160565782929,0.14040041985771487,0.17870620428165188,0.14902224988543328,0.416075650118203,0.12028070884030896,0.12005288269597031,0.16290824261275272,Florida,2012
0.26315789473684226,0.11843303060390356,0.06604947046698416,0.1258204719511721,0.4417398458319174,0.13390970089533047,0.7257683215130022,0.11891044879382334,0.0949270572219568,0.45412130637636083,Florida,2012
0.26315789473684226,0.013849115878221246,0.007449889828701401,0.013559849162228356,0.1019440917139127,0.012923811412898506,0.4924012158054709,0.013314036002984354,0.01511869154596802,0.12383359253499224,Florida,2012
0.3421052631578949,0.17066730942308925,0.09093574525552635,0.1885052287835789,0.20918212222560048,0.20729396797603333,0.41067207024653807,0.1708767383023959,0.16341276645875738,0.16349144634525659,Florida,2012
0.2894736842105263,0.03557715767507926,0.018795756628047482,0.03922559577032228,0.13959186593457693,0.04706469771482118,0.3745356298547786,0.035539624038639535,0.03635030859147463,0.11216951788491447,Florida,2012
0.3947368421052633,0.014773446788687193,0.009164652782713768,0.01605567002293667,0.11052885733192638,0.01602224304562834,0.3850050658561295,0.014538818113311978,0.011361925767878998,0.11333592534992223,Florida,2012
0.23684210526315796,0.011950699403017859,0.005870619802402445,0.010609959958014229,0.06134530431205623,0.00962702543723453,0.34886862546437003,0.011284824482178952,0.011748074166672121,0.09972783825816486,Florida,2012
0.3421052631578949,0.004583693593885558,0.0020479422844551856,0.004355635034793763,0.05596194087242681,0.004038904810434807,0.4086457277946638,0.0038747992198792415,0.003861483987931226,0.0530715396578538,Florida,2012
0.368421052631579,0.02408272687938071,0.015588350273651292,0.023050188547214554,0.12099154042888058,0.027687530351634373,0.38095238095238093,0.023054700077974676,0.036854264976340236,0.14346811819595645,Florida,2012
0.23684210526315796,0.005196228670916819,0.0028431302864453762,0.005056952921509933,0.09495108472090572,0.006470455462610207,0.2924687605538667,0.005002346719921314,0.003167725847726633,0.08125972006220841,Florida,2012
0.3947368421052633,0.026543923777343867,0.01467988129931054,0.02903704855576721,0.11823726145976785,0.0315349206240638,0.4593042890915231,0.026358058972791136,0.026428258208925918,0.09758942457231726,Florida,2012
0.368421052631579,0.004864162422778933,0.0026698770346151113,0.003329316176184737,0.0297962906658559,0.002636744800038303,0.22357311719013828,0.003257359444565987,0.0036782271207073712,0.11819595645412131,Florida,2012
0.2894736842105263,0.11890698975496386,0.08206651147913854,0.1295743109279633,0.27444422585087547,0.1606533381667955,0.47416413373860156,0.11908434915452636,0.11336400704229961,0.2488335925349922,Florida,2012
0.3157894736842104,0.014129953260109225,0.006692462150828062,0.015321696536173853,0.11988267486988716,0.017376524421523497,0.4181019925700775,0.014000287964038153,0.014150048104927647,0.10517107309486781,Florida,2012
0.44736842105263164,0.009143062690127277,0.003935958490297819,0.008871438012673483,0.12517661366766228,0.006323399656641793,0.3093549476528199,0.008372273924856346,0.007906224843086307,0.15377138413685848,Florida,2012
0.3947368421052633,0.18183630792455277,0.11319656692017913,0.1893325039847607,0.2142077870978127,0.24949556438650372,0.44613306315433965,0.17978342860455243,0.14949833432597467,0.21734059097978226,Florida,2012
0.3421052631578949,0.1010955606317588,0.10998916056578294,0.0935738444193912,0.2529107720923578,0.16591656805947894,0.5737926376224247,0.09723161845138922,0.10337650777859952,0.276049766718507,Florida,2012
0.42105263157894735,0.006259872613342945,0.003496161774113299,0.006543560237919371,0.06778387852556653,0.006152404533422707,0.4120229652144545,0.005563689604685212,0.006341996583568404,0.07484447900466562,Florida,2012
0.42105263157894735,0.008303498968420168,0.004080336200156373,0.007652295610931851,0.09475435050882622,0.009568887095340041,0.3336710570753123,0.007585421540084032,0.008082936822195025,0.08048211508553654,Florida,2012
0.42105263157894735,0.19968827787716423,0.12455353969720664,0.22045795591493994,0.2725841933003058,0.2659760743623592,0.4170888213441404,0.19954075345603592,0.20109168733760496,0.21403576982892691,Florida,2012
0.42105263157894735,0.10901539593279658,0.06079412182813278,0.12575049566535784,0.2231144814265019,0.12146809572990978,0.3796014859844645,0.10926814126692956,0.0983696683705192,0.21073094867807152,Florida,2012
0.368421052631579,0.22200158182945284,0.14331153600113727,0.23951483108502117,0.16945969631391625,0.2297661470694856,0.39479905437352225,0.21986016915082396,0.21393275781950508,0.14210730948678071,Florida,2012
0.13157894736842124,0.003961944691989205,0.0015459520932546735,0.002785056175407223,0.06996583978681167,0.0037071742713897797,0.31678486997635913,0.003598802518376406,0.004326171044106001,0.07251166407465007,Florida,2012
0.42105263157894735,0.01746462075528302,0.007771963181462792,0.01573844419391206,0.10639743887825728,0.018344356818943523,0.4343127321850724,0.01478564443172915,0.012952333579857452,0.08456454121306375,Florida,2012
0.42105263157894735,0.1552297301381263,0.09559359229511694,0.15485596547836566,0.3069947954858441,0.16477432063637545,0.4417426545086116,0.15622871824214785,0.14733852124797925,0.3050155520995334,Florida,2012
0.2894736842105263,0.061458054615131166,0.05511008245077831,0.06703417175290596,0.22642319317511136,0.08510085292367461,0.33265788584937495,0.06067215294256239,0.05228711115183486,0.22531104199066876,Florida,2012
0.3157894736842104,0.0050101094086419775,0.0029675172364773614,0.004800373206857675,0.10330334627009821,0.004825482377242602,0.3802769334684226,0.0041810882422787295,0.005347173590067478,0.15396578538102643,Florida,2012
0.368421052631579,0.09956569715115907,0.07364151681000783,0.10648835672355479,0.13465562570421905,0.07820974945794547,0.2914555893279296,0.09991865950870342,0.11415593850423127,0.19265163297045101,Florida,2012
0.2894736842105263,0.019587486004200027,0.01356706233563153,0.02181549585973642,0.25494965392663604,0.026059656778588677,0.5406957109084767,0.01901422804133967,0.017219600630927215,0.22764385692068428,Florida,2012
0.44736842105263164,0.004556052119290284,0.002481075414030848,0.004834583835477977,0.14066496163682865,0.005010157110319214,0.40965889902060115,0.004023268990199873,0.005798770870011977,0.1296656298600311,Florida,2012
0.2894736842105263,0.009267265049308705,0.004264695429668065,0.00797574155425106,0.03755834957880996,0.005112754184250666,0.3863559608240459,0.008734285858534861,0.010406372103068898,0.08242612752721618,Florida,2012
0.3947368421052633,0.4244230487145977,0.38006432582273086,0.41279166504684517,0.23078711569760166,0.4951984569400081,0.4957784532252616,0.4216414324154012,0.4683849179598275,0.26963452566096424,Florida,2012
0.368421052631579,0.005409620854792331,0.002236743905039449,0.0056089880651556965,0.12551642730670867,0.00508197506207123,0.5325903411009791,0.005053581879956393,0.007696788423401902,0.11702954898911352,Florida,2012
0.3157894736842104,0.09057963803673294,0.09554250479778237,0.07966566885666523,0.23407794251784023,0.1519907252245166,0.6437014522120903,0.08629272479426464,0.06499073898331709,0.2511664074650078,Florida,2012
0.3157894736842104,0.05829697558041568,0.032160690169877035,0.07228861330326945,0.2576323931822653,0.08183826597265446,0.38095238095238093,0.05805616794661072,0.05732013011237573,0.208398133748056,Florida,2012
0.3421052631578949,0.053180354356333254,0.029912840287156163,0.0572592621389418,0.39924525602274963,0.07479326689602812,0.6622762580209385,0.05286570965371389,0.054250577586376164,0.3250388802488336,Florida,2012
0.3157894736842104,0.1394151211396838,0.09285263700334069,0.15893636045562337,0.3678035519467745,0.22722515953844996,0.5511651469098275,0.13937384650768808,0.12954297046291993,0.2809097978227061,Florida,2012
0.3421052631578949,0.05108255071104929,0.021636665718956574,0.058497064883567235,0.1966626723659972,0.07182821145940918,0.421479229989868,0.050842481801233755,0.05445346911794543,0.15338258164852256,Florida,2012
0.5,0.05560875003777668,0.03085684839007748,0.06405007192007153,0.2697583746177097,0.04930131392652682,0.3113812901046942,0.055034789421622356,0.04819001119175868,0.23172628304821152,Florida,2012
0.2105263157894739,0.6485762429265466,0.48546449641054806,0.6478964350969949,0.2923828090068499,0.8494935124450251,0.5194191151637959,0.6522508877332929,0.7143156337742407,0.29704510108864696,Florida,2012
0.368421052631579,0.10933566848510715,0.08579589878456181,0.10975391672821988,0.2002575429685404,0.13871808376025116,0.44849712934819297,0.10319845770948916,0.10541851287052248,0.17534992223950235,Florida,2012
0.3947368421052633,0.06286850692547932,0.0297240386665719,0.07382809159118299,0.16870852932234007,0.07616122788178081,0.31813576494427553,0.06287077707282684,0.07560654750607039,0.15804821150855367,Florida,2012
0.368421052631579,0.45559157546822815,0.40438863814059284,0.46053726237219605,0.263766923613471,0.5804771447918305,0.5170550489699424,0.45527974584368786,0.4503013920977021,0.23891912908242613,Florida,2012
0.3947368421052633,0.06678106551619163,0.0538440009950956,0.07488862107841232,0.28331515032282295,0.07958455024862691,0.35393448159405594,0.06587495255138007,0.05197295652230825,0.27430015552099535,Florida,2012
0.368421052631579,0.00750337041713565,0.0028675634373445166,0.007339734867628191,0.09888576896249532,0.007380149518135743,0.443093549476528,0.006575677510195609,0.007775327080783554,0.08106531881804044,Florida,2012
0.42105263157894735,0.010410516438569219,0.004482372592224039,0.010812113672588735,0.18940139144742726,0.009435510899229154,0.28537656197230654,0.009319189437329489,0.009169388249307879,0.1905132192846034,Florida,2012
0.42105263157894735,0.31851418597331527,0.27671431871490515,0.3214212961163161,0.24987033426931124,0.4197383090634255,0.4802431610942248,0.31690554592558934,0.3230425875869652,0.2218118195956454,Florida,2012
0.3947368421052633,0.00965682556460476,0.004420179117208047,0.009061151498658788,0.09121313469139555,0.008098329035655903,0.43262411347517715,0.008241381180241179,0.01102159158589184,0.1368584758942457,Florida,2012
0.5526315789473686,0.06954189599876756,0.033917655839078825,0.07863779496948256,0.2546098402875897,0.05516302675047708,0.265788584937521,0.06994122915766778,0.06588084376697581,0.2348367029548989,Florida,2012
0.3947368421052633,0.002383063663107182,0.0009284597341673183,0.001977996345682852,0.10616493480943609,0.0019835434293413953,0.331306990881459,0.002051276297754815,0.0024346983788312137,0.20781493001555212,Florida,2012
0.5263157894736843,0.026204486469313906,0.012414261852299381,0.030366597986237993,0.3092482964605726,0.024161610910856824,0.43600135089496783,0.02622305245620235,0.021663579661105693,0.2881026438569207,Florida,2012
0.23684210526315796,0.33729490947232793,0.2839154346435426,0.3499933911285619,0.3067801763453937,0.6001894625965267,0.508949679162445,0.33638612611702934,0.30246545935297237,0.22258942457231728,Florida,2012
0.3947368421052633,0.10173684284236914,0.058670658895443886,0.11057963690082805,0.19428397689267254,0.11110921116529757,0.4143870314083078,0.1020428617641724,0.13234418257619884,0.17185069984447898,Florida,2012
0.26315789473684226,0.013440022054211197,0.007127816475940011,0.011323718073319597,0.048038917604135006,0.00946629002140859,0.4120229652144545,0.012777749729332502,0.020334967373732745,0.08164852255054433,Florida,2012
0.368421052631579,0.050123575819090604,0.0306547195962755,0.05689538545270769,0.3475220431742171,0.07137336443164641,0.6906450523471799,0.05024187109308531,0.05698634081850371,0.23017107309486778,Florida,2012
0.2894736842105263,0.48718393816565275,0.3268977894662023,0.502977102204253,0.37629889292293384,0.6825065149141947,0.6406619385342787,0.487539945660812,0.48136343109214547,0.3287325038880249,Florida,2012
0.5,0.06976450200750817,0.03804463714549719,0.07870932628387046,0.43710764938386426,0.07706750203484197,0.558257345491388,0.06988363635003711,0.048680877800394005,0.406104199066874,Florida,2012
0.18421052631578938,0.9250742818560623,0.7930934145994741,0.8822065855460094,0.19861212955842114,0.8822801173710526,0.653157716987504,0.9206318753751479,0.9393747013894798,0.33981337480559876,Florida,2012
0.42105263157894735,0.03456474259890304,0.015435087781647596,0.03881662325545232,0.22515336326078014,0.034168245521637726,0.36609253630530203,0.0347897956016298,0.031134032763709903,0.25894245723172626,Florida,2012
0.3947368421052633,0.11004734431768678,0.08882338830051888,0.10646192123780274,0.20106236474522923,0.14485338878135195,0.4495103005741301,0.10392360351465717,0.11074605179624454,0.16135303265940903,Florida,2013
0.3947368421052633,0.06299197217867154,0.03198743691804677,0.07354352136220503,0.16475596015237962,0.0753951697297593,0.3360351232691656,0.06299793002473872,0.07692207001721306,0.13666407465007777,Florida,2013
0.368421052631579,0.46279604940674024,0.41822002274504233,0.46679314232399016,0.2673796791443851,0.5823649309521692,0.5322526173590003,0.4624160182801067,0.4700865888697633,0.21947900466562986,Florida,2013
0.368421052631579,0.06768475745895979,0.05487463572393205,0.07574699685106713,0.2933307102105056,0.08095593113684398,0.3758865248226948,0.0667328609975149,0.05231983559241055,0.2624416796267496,Florida,2013
0.3157894736842104,0.007539857163601412,0.003456180254460161,0.007202892353146989,0.08667036288519667,0.007421188347708324,0.3350219520432285,0.0064421669106881395,0.007932404395546858,0.07834370139968896,Florida,2013
0.42105263157894735,0.010548723811545585,0.004664510626199446,0.010866539672666485,0.1716595425035323,0.008881486699999316,0.24282337048294478,0.009385009788907401,0.009980954375584949,0.17729393468118193,Florida,2013
0.3947368421052633,0.320787052291036,0.28203852441538135,0.3219671111456673,0.249387441203298,0.42057276526473464,0.5015197568389056,0.3189332615293134,0.3439207806742544,0.20276049766718507,Florida,2013
0.3947368421052633,0.009500927647887418,0.004089220982301515,0.008621078412315826,0.09926135245828341,0.008354821720484532,0.4187774400540356,0.00821370671423683,0.011447009313375788,0.11839035769828926,Florida,2013
0.5526315789473686,0.07019570901119443,0.03497938730542327,0.07833767445476811,0.25714950011625204,0.05662674500523245,0.2863897331982437,0.0705840995233634,0.07066515697914144,0.2167573872472784,Florida,2013
0.3947368421052633,0.0024114422436916625,0.0009329021252398892,0.0017354118881934455,0.11555452220413856,0.0024760093842123624,0.5481256332320161,0.0019858299254472325,0.00275539789647296,0.13510886469673405,Florida,2013
